GMID,Name,School,Year,Grade,S2PA,S2PM,S2PMAss,DunkA,DunkM,L2PA,L2PM,L2PMAss,A3P,M3P,Ass3PM,FTA,FTM
6811,Roberto Nelson,Oregon State,2010,Fr,14,10,6,0,0,7,3,0,12,2,2,13,12
9326,Ahmad Starks,Oregon State,2010,Fr,13,7,1,0,0,19,11,0,19,3,3,15,14
6808,Lathen Wallace,Oregon State,2010,Sr,7,4,0,0,0,1,0,0,19,4,3,16,12
6773,Malcolm Armstead,Oregon,2010,Jr,41,27,4,0,0,11,2,0,18,8,5,27,17
6778,Joevan Catron,Oregon,2010,Sr,38,22,18,1,1,23,12,7,16,3,2,47,34
6775,Nicholas Fearn,Oregon,2010,Jr,0,0,0,0,0,0,0,0,1,0,0,2,1
5671,Jeremy Jacob,Oregon,2010,Jr,8,6,5,0,0,11,3,2,0,0,0,10,6
23251,Matt Losli,Oregon,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
23249,Johnathan Loyd,Oregon,2010,Fr,25,17,3,0,0,14,2,0,18,5,4,23,19
23340,Nicholas Lucenti,Oregon,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
23252,Tyrone Nared,Oregon,2010,Jr,9,6,4,3,3,8,4,3,5,3,3,16,11
23250,Martin Seiferth,Oregon,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
6769,Garrett Sim,Oregon,2010,Jr,29,22,18,1,1,13,3,3,36,13,10,18,15
6768,E.J. Singler,Oregon,2010,So,26,15,7,2,2,12,3,2,37,17,16,45,35
4592,Jay-R Strowbridge,Oregon,2010,Sr,55,36,24,0,0,17,4,2,48,12,12,36,28
6776,Teondre Williams,Oregon,2010,Jr,23,13,12,9,6,7,1,1,23,13,13,4,4
22788,Chuck Coley,Pacific,2010,Jr,1,1,0,0,0,0,0,0,1,1,1,4,2
16681,Pat Eveland,Pacific,2010,Sr,6,5,5,0,0,4,0,0,27,7,6,12,9
16672,Allen Huddleston,Pacific,2010,So,26,16,6,0,0,8,3,2,18,8,7,49,32
22792,Khalil Kelley,Pacific,2010,Fr,1,0,0,0,0,1,0,0,0,0,0,2,1
16684,Stephon Lamar,Pacific,2010,So,1,0,0,0,0,0,0,0,0,0,0,0,0
22793,Jose Rivera,Pacific,2010,Jr,5,1,1,0,0,1,0,0,25,7,5,4,2
16686,Terrell Smith,Pacific,2010,Sr,9,7,3,1,1,18,11,1,14,3,2,20,16
16676,Jordan Turner,Pacific,2010,So,0,0,0,0,0,0,0,0,0,0,0,0,0
9582,Sam Willard,Pacific,2010,Sr,8,8,5,0,0,14,6,5,30,10,10,23,20
16680,Nyika Williams,Pacific,2010,Sr,16,14,11,7,6,2,2,1,0,0,0,10,4
16674,Demetrece Young,Pacific,2010,Sr,14,9,2,0,0,18,11,1,27,13,6,28,24
3975,Talor Battle,Penn State,2010,Sr,62,37,16,6,6,7,3,2,66,29,19,77,53
23212,Tre Bowman,Penn State,2010,Fr,1,0,0,0,0,0,0,0,0,0,0,4,1
3972,Jeff Brooks,Penn State,2010,Sr,19,17,8,8,8,14,8,2,18,7,7,13,12
9388,Taran Buie,Penn State,2010,Fr,7,3,3,0,0,2,1,0,4,0,0,2,1
3977,Tim Frazier,Penn State,2010,So,29,24,11,2,2,8,3,1,2,0,0,34,27
3971,David Jackson,Penn State,2010,Sr,6,3,3,1,1,6,2,0,18,7,6,20,18
3965,Andrew Jones,Penn State,2010,Sr,7,5,4,1,1,5,2,2,0,0,0,12,9
3974,Steve Kirkpatrick,Penn State,2010,Sr,2,0,0,0,0,0,0,0,0,0,0,0,0
3981,Jermaine Marshall,Penn State,2010,Fr,5,4,1,0,0,2,1,1,8,2,2,3,2
3967,Billy Oliver,Penn State,2010,So,2,1,1,0,0,0,0,0,7,1,1,4,2
3968,Cammeron Woodyard,Penn State,2010,Jr,4,2,1,2,2,0,0,0,6,0,0,6,6
12605,Rob Belcore,Pennsylvania ,2010,Jr,5,4,3,0,0,0,0,0,3,1,1,8,5
12608,Tyler Bernardini,Pennsylvania ,2010,Jr,17,13,10,1,1,5,1,0,28,8,8,24,22
23835,Fran Dougherty,Pennsylvania ,2010,Fr,2,1,0,0,0,0,0,0,0,0,0,5,1
12600,Jack Eggleston,Pennsylvania ,2010,Sr,21,13,12,3,3,6,3,2,5,3,3,26,20
12610,Zach Gordon,Pennsylvania ,2010,Jr,2,1,0,0,0,1,1,1,1,0,0,0,0
23838,Cameron Gunter,Pennsylvania ,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
12604,Mike Howlett,Pennsylvania ,2010,Jr,3,1,1,0,0,0,0,0,0,0,0,4,4
23833,Miles Jackson-Cartwright,Pennsylvania ,2010,Fr,42,27,6,2,2,5,1,0,12,2,1,32,24
23837,Dau Jok,Pennsylvania ,2010,Fr,0,0,0,0,0,0,0,0,2,0,0,0,0
12602,Larry Loughery,Pennsylvania ,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
23839,Steve Rennard,Pennsylvania ,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
12609,Zach Rosen,Pennsylvania ,2010,Jr,26,17,4,0,0,13,5,1,11,5,2,52,40
12593,Andreas Schreiber,Pennsylvania ,2010,Sr,4,2,1,0,0,1,1,1,0,0,0,2,0
12598,Darren Smith,Pennsylvania ,2010,Sr,1,0,0,0,0,0,0,0,1,0,0,0,0
12596,Conor Turley,Pennsylvania ,2010,Sr,6,5,5,1,1,1,1,1,0,0,0,11,8
8422,Denis Agre,Pepperdine,2010,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
8427,Keion Bell,Pepperdine,2010,Jr,23,15,2,2,2,19,10,0,21,8,5,62,46
8431,Richard Branning,Pepperdine,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
8424,Gus Clardy,Pepperdine,2010,Sr,3,2,2,0,0,5,0,0,0,0,0,4,2
8433,Taylor Darby,Pepperdine,2010,Jr,21,19,16,4,4,8,4,4,0,0,0,29,15
8425,Jonathan Dupre',Pepperdine,2010,Sr,6,5,4,0,0,11,2,2,3,1,1,3,3
23416,Hector Harold,Pepperdine,2010,Fr,0,0,0,0,0,1,0,0,2,1,1,1,0
8428,Lorne Jackson,Pepperdine,2010,Jr,32,23,9,0,0,11,4,1,24,8,7,44,31
8432,Tanner Kerry,Pepperdine,2010,So,0,0,0,0,0,1,0,0,0,0,0,0,0
8426,Joshua Lowery,Pepperdine,2010,So,13,8,2,0,0,5,3,0,9,4,4,33,23
23417,Jan Maehlen,Pepperdine,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,3,1
8423,Don Martin,Pepperdine,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
8420,Corbin Moore,Pepperdine,2010,Jr,5,3,1,0,0,4,1,0,0,0,0,4,4
8421,"Dane Suttle, Jr.",Pepperdine,2010,Jr,5,5,2,0,0,5,0,0,13,6,5,5,3
8430,Mychel Thompson,Pepperdine,2010,Sr,18,14,7,2,2,15,5,3,45,12,9,30,18
8419,Caleb Willis,Pepperdine,2010,So,4,4,3,0,0,0,0,0,1,0,0,2,1
6232,Gilbert Brown,Pittsburgh,2010,Sr,27,21,20,15,14,10,5,5,15,4,4,28,19
6227,Ashton Gibbs,Pittsburgh,2010,Jr,12,5,3,0,0,16,10,5,43,18,15,31,27
6231,Gary McGhee,Pittsburgh,2010,Sr,15,11,9,5,5,1,0,0,0,0,0,24,13
9373,J.J. Moore,Pittsburgh,2010,Fr,1,0,0,1,0,3,2,2,4,0,0,4,3
6235,Lamar Patterson,Pittsburgh,2010,Fr,7,6,4,1,1,3,1,0,4,2,2,8,6
22410,Aron Nwankwo,Pittsburgh,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
6233,J.J. Richardson,Pittsburgh,2010,So,0,0,0,0,0,0,0,0,0,0,0,2,2
6237,Nick Rivers,Pittsburgh,2010,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
6236,Nasir Robinson,Pittsburgh,2010,Jr,42,31,30,1,1,3,0,0,0,0,0,25,13
2202,Dante Taylor,Pittsburgh,2010,So,15,12,8,8,8,0,0,0,0,0,0,13,7
6228,Brad Wanamaker,Pittsburgh,2010,Sr,42,30,16,5,5,24,10,6,6,1,0,67,51
6240,Travon Woodall,Pittsburgh,2010,So,18,13,5,0,0,16,4,0,14,2,2,40,29
6238,Talib Zanna,Pittsburgh,2010,Fr,9,6,5,4,4,1,0,0,0,0,0,8,3
13689,Alonzo Brandon,Portland State,2010,Sr,0,0,0,0,0,0,0,0,4,3,3,0,0
22712,Terry Coleman,Portland State,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
13697,Paul Guede,Portland State,2010,Sr,2,1,0,0,0,3,0,0,8,2,2,18,13
13691,Chris Harriel,Portland State,2010,Trans,24,19,6,5,4,26,6,2,29,6,5,42,33
13692,Dane Johnson,Portland State,2010,Jr,4,4,2,0,0,2,2,0,4,0,0,9,4
13695,Melvin Jones,Portland State,2010,Sr,21,14,7,2,2,14,6,3,43,21,17,20,18
8593,Nathan Lozeau,Portland State,2010,Jr,9,9,9,3,3,12,8,5,0,0,0,7,4
6979,Phil Nelson,Portland State,2010,Sr,0,0,0,0,0,1,0,0,30,12,9,3,2
22713,Charles Odum,Portland State,2010,Jr,53,42,12,4,4,20,9,2,10,3,3,63,50
22714,Chehales Tapscott,Portland State,2010,Jr,16,15,12,3,3,21,11,6,0,0,0,16,12
8938,Phillip Thomas,Portland State,2010,Jr,9,7,7,1,1,21,8,7,0,0,0,36,26
23425,Riley Barker,Portland,2010,Fr,3,1,1,0,0,4,2,2,0,0,0,4,3
23429,Tim Douglas,Portland,2010,Fr,37,19,2,0,0,19,5,0,3,2,1,24,17
8478,Jasonn Hannibal,Portland,2010,Sr,5,4,4,2,2,2,0,0,0,0,0,2,1
8479,Kramer Knutson,Portland,2010,Sr,14,12,12,9,9,1,0,0,0,0,0,13,9
8481,Nemanja Mitrovic,Portland,2010,Jr,5,5,3,1,1,15,12,4,55,25,20,18,14
23428,Taylor Mossman,Portland,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
23426,Ryan Nicholas,Portland,2010,Fr,2,0,0,0,0,8,7,6,0,0,0,6,5
23427,Tanner Riley,Portland,2010,Fr,6,4,2,0,0,7,3,2,16,5,4,4,3
23418,Derrick Rodgers,Portland,2010,So,12,8,2,0,0,6,2,0,0,0,0,14,8
8480,Luke Sikma,Portland,2010,Sr,25,17,12,3,2,11,2,2,2,0,0,19,14
8477,Jared Stohl,Portland,2010,Sr,13,10,5,0,0,15,7,2,63,24,16,30,27
23424,Korey Thieleke,Portland,2010,Fr,0,0,0,0,0,1,0,0,0,0,0,0,0
8475,Eric Waterford,Portland,2010,Jr,22,9,1,0,0,10,4,0,7,2,1,14,8
23998,Marvin Adu,Prairie View A&M,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,4,2
15148,Cortney Bell,Prairie View A&M,2010,Fr,16,11,9,3,2,7,4,3,0,0,0,12,6
23163,Demondre Chapman,Prairie View A&M,2010,Fr,17,9,4,1,0,3,1,0,0,0,0,8,3
15154,Michael Griffin,Prairie View A&M,2010,Jr,30,15,2,1,0,27,8,1,27,8,6,14,6
15150,Duwan Kornegay,Prairie View A&M,2010,Sr,17,15,8,2,2,10,8,4,27,12,10,15,9
23461,Kendall Lewis,Prairie View A&M,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
15157,Tim Meadows,Prairie View A&M,2010,Jr,11,8,5,0,0,6,2,1,12,3,3,13,9
13020,Beloved Rogers,Prairie View A&M,2010,Jr,6,4,2,2,2,6,1,0,34,7,7,4,4
15146,Chris Sights,Prairie View A&M,2010,So,5,2,1,0,0,5,1,0,3,0,0,2,1
14665,Trant Simpson,Prairie View A&M,2010,Sr,28,11,3,0,0,22,8,3,60,18,13,43,33
23162,Aron Walker,Prairie View A&M,2010,So,2,0,0,0,0,5,2,0,0,0,0,3,3
15144,Brandon Webb,Prairie View A&M,2010,Sr,33,21,15,4,4,7,3,3,0,0,0,27,17
15153,Michael Webb,Prairie View A&M,2010,So,7,6,3,4,3,1,1,0,0,0,0,12,10
23164,Jeff Wherry,Prairie View A&M,2010,Fr,11,6,0,0,0,1,0,0,17,5,4,19,9
3552,Walt Allen,Presbyterian,2010,Sr,9,5,5,0,0,1,0,0,12,9,9,16,9
22752,Joshua Clyburn,Presbyterian,2010,Fr,2,2,0,0,0,2,1,1,0,0,0,0,0
16248,Al'lonzo Coleman,Presbyterian,2010,Jr,14,11,5,0,0,3,0,0,2,0,0,16,13
22753,Tyler Deihl,Presbyterian,2010,Fr,0,0,0,0,0,0,0,0,2,1,1,0,0
16256,Ryan Hargrave,Presbyterian,2010,So,2,1,1,0,0,2,0,0,4,2,2,2,0
16252,Josh Johnson,Presbyterian,2010,Jr,8,5,4,0,0,1,1,1,17,11,10,13,8
16255,Pierre Miller,Presbyterian,2010,Jr,22,18,8,0,0,7,1,0,29,11,1,18,14
16254,Khalid Mutakabbir,Presbyterian,2010,So,19,12,3,0,0,10,3,0,17,8,7,23,17
16251,Jay Reynolds,Presbyterian,2010,So,3,1,1,0,0,2,1,1,0,0,0,5,4
16250,Jake Troyli,Presbyterian,2010,So,12,9,6,1,1,12,4,2,11,4,4,14,13
12660,Will Barrett,Princeton,2010,So,1,1,1,0,0,1,0,0,1,1,1,2,0
9285,T.J. Bray,Princeton,2010,Fr,3,3,2,0,0,0,0,0,3,1,1,4,2
23823,Chris Clement,Princeton,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
12653,John Comfort,Princeton,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
12647,Brendan Connolly,Princeton,2010,So,10,7,6,1,1,1,0,0,0,0,0,5,3
12655,Mack Darrow,Princeton,2010,So,9,6,4,0,0,0,0,0,8,2,2,12,10
12649,Doug Davis,Princeton,2010,Jr,15,7,3,0,0,33,14,2,29,12,9,37,30
23830,Daniel Edwards,Princeton,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
12646,Bobby Foley,Princeton,2010,Sr,0,0,0,0,0,0,0,0,1,1,1,0,0
23831,Ben Hazel,Princeton,2010,Fr,0,0,0,0,0,0,0,0,2,0,0,0,0
12651,Ian Hummer,Princeton,2010,So,41,24,17,4,3,8,2,0,0,0,0,36,26
12654,Kareem Maddox,Princeton,2010,Sr,29,19,16,4,4,3,2,0,0,0,0,37,29
12648,Dan Mavraides,Princeton,2010,Sr,28,17,6,0,0,8,4,2,16,6,3,50,40
23832,Tom Noonan,Princeton,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
12658,Patrick Saunders,Princeton,2010,Jr,10,5,4,0,0,4,2,2,9,4,4,4,2
12652,Jimmy Sherburne,Princeton,2010,So,0,0,0,0,0,0,0,0,0,0,0,0,0
23980,Ted Bancroft,Providence,2010,RS-Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
6274,Kadeem Batts,Providence,2010,Fr,21,10,8,1,0,7,3,3,5,2,2,35,22
6276,MarShon Brooks,Providence,2010,Sr,85,64,39,16,16,22,6,1,66,22,15,69,55
6269,Chris Carter,Providence,2010,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
9355,Gerard Coleman,Providence,2010,Fr,69,45,22,4,4,20,8,3,11,4,4,48,31
22416,Bryce Cotton,Providence,2010,Fr,9,7,7,0,0,8,2,2,11,1,1,19,14
6280,Vincent Council,Providence,2010,So,49,30,8,0,0,42,13,1,42,14,3,85,65
6281,Xavier Davis,Providence,2010,So,0,0,0,0,0,0,0,0,0,0,0,0,0
6267,Bilal Dixon,Providence,2010,So,13,12,8,3,3,2,1,1,0,0,0,13,3
22417,Dre Evans,Providence,2010,Fr,0,0,0,0,0,0,0,0,5,2,1,2,1
22418,Ron Giplaye,Providence,2010,Fr,4,4,3,3,3,0,0,0,0,0,0,10,5
22419,Lee Goldsbrough,Providence,2010,Fr,0,0,0,0,0,0,0,0,1,0,0,1,0
6277,Ray Hall,Providence,2010,Sr,2,0,0,0,0,0,0,0,0,0,0,5,2
6270,Duke Mondy,Providence,2010,So,15,13,3,1,1,5,2,2,57,16,16,29,19
22421,Mike Murray,Providence,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
3994,Dru Anthrop,Purdue,2010,So,0,0,0,0,0,0,0,0,0,0,0,0,0
5215,Patrick Bade,Purdue,2010,So,0,0,0,0,0,4,1,1,0,0,0,0,0
5214,Kelsey Barlow,Purdue,2010,So,9,6,4,2,2,19,13,8,3,0,0,26,16
5213,D.J. Byrd,Purdue,2010,So,1,0,0,0,0,4,2,1,19,7,7,16,10
9410,Travis Carroll,Purdue,2010,Fr,3,1,1,0,0,3,0,0,0,0,0,0,0
5212,Bubba Day,Purdue,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
3985,John Hart,Purdue,2010,So,1,0,0,0,0,6,4,3,16,5,4,0,0
3987,Lewis Jackson,Purdue,2010,Jr,22,17,3,0,0,20,13,4,5,1,1,21,17
2310,JaJuan Johnson,Purdue,2010,Sr,13,11,8,6,6,60,37,27,19,5,5,45,40
9407,Terone Johnson,Purdue,2010,Fr,6,2,0,0,0,19,9,4,22,7,7,14,7
3992,Sandi Marcius,Purdue,2010,Fr,0,0,0,0,0,3,2,2,0,0,0,4,3
2354,E'Twaun Moore,Purdue,2010,Sr,19,9,4,1,1,38,20,14,37,17,17,40,27
3991,Ryne Smith,Purdue,2010,Jr,2,1,1,0,0,3,2,2,37,16,16,13,13
23194,Ike Azotam,Quinnipiac,2010,Fr,26,14,11,1,1,9,6,3,0,0,0,15,6
23475,Tevin Baskin,Quinnipiac,2010,Fr,2,2,1,1,1,3,1,0,0,0,0,7,4
10445,Lance Brown,Quinnipiac,2010,So,13,8,3,1,1,5,1,0,0,0,0,8,5
23195,Mike Gabriel,Quinnipiac,2010,Fr,1,0,0,0,0,0,0,0,0,0,0,2,1
23196,William Harrison,Quinnipiac,2010,Jr,2,0,0,0,0,0,0,0,1,0,0,2,2
20692,Jamee Jackson,Quinnipiac,2010,So,23,11,6,2,2,7,5,4,0,0,0,16,8
20689,Dave Johnson,Quinnipiac,2010,So,10,5,4,0,0,16,5,0,9,3,2,33,19
20704,James Johnson (2),Quinnipiac,2010,Jr,37,23,6,1,0,29,10,2,41,14,13,54,48
23193,Dominique Langston,Quinnipiac,2010,Fr,24,12,4,1,1,12,3,0,23,10,8,44,32
20699,Sean Light,Quinnipiac,2010,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
20697,Raheem May-Thompson,Quinnipiac,2010,So,8,3,1,0,0,6,1,1,0,0,0,7,3
20695,Justin Rutty,Quinnipiac,2010,Sr,33,25,20,1,1,12,4,4,0,0,0,22,8
20696,Kevin Tarca,Quinnipiac,2010,Jr,0,0,0,0,0,0,0,0,1,0,0,1,0
11396,Deontay Twyman,Quinnipiac,2010,Jr,45,23,11,0,0,29,11,5,38,10,9,50,34
22771,Martins Abele,Radford,2010,Fr,5,4,2,1,1,3,2,0,0,0,0,7,3
16282,Tolga Cerrah,Radford,2010,Fr,8,6,3,1,1,4,1,1,0,0,0,13,10
16277,Jamal Curry,Radford,2010,So,1,1,1,0,0,2,1,0,0,0,0,3,2
22768,Allen Dickerson,Radford,2010,Fr,4,3,2,0,0,0,0,0,3,0,0,2,0
22770,Johnathan Edwards,Radford,2010,Jr,24,17,13,2,2,3,1,0,0,0,0,19,8
16275,Evan Faulkner,Radford,2010,So,10,3,2,0,0,3,2,1,23,3,3,28,22
16274,Daniel Mitchell,Radford,2010,Jr,1,0,0,0,0,0,0,0,2,0,0,4,2
16278,Jeremy Robinson (2),Radford,2010,Sr,20,13,5,0,0,4,1,0,4,2,2,35,22
16272,Blake Smith,Radford,2010,So,20,18,6,4,4,21,4,2,24,11,9,24,19
22767,Jareal Smith,Radford,2010,Fr,26,15,3,0,0,27,10,3,15,4,4,42,30
16276,Gorkem Sonmez,Radford,2010,So,11,10,6,0,0,10,2,2,23,8,8,12,8
16283,Tommy Spagnolo,Radford,2010,Fr,2,2,1,1,1,4,2,2,0,0,0,8,4
22772,Lukas Winegarner,Radford,2010,Fr,7,4,2,0,0,7,1,1,0,0,0,5,3
24041,Anthony Baskerville,Rhode Island,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
10640,Ryan Brooks,Rhode Island,2010,So,10,6,5,1,1,4,1,1,0,0,0,1,1
6023,Ben Eaves,Rhode Island,2010,Sr,3,2,2,1,0,4,0,0,9,2,2,6,6
10632,Delroy James,Rhode Island,2010,Sr,66,44,6,9,8,26,7,1,22,6,4,62,44
10636,Marquis Jones,Rhode Island,2010,Sr,44,24,7,0,0,13,7,1,21,8,6,54,41
10638,Nikola Malesevic,Rhode Island,2010,So,23,15,7,1,1,4,1,1,25,12,12,13,6
22563,Anthony Malhoit,Rhode Island,2010,Jr,2,0,0,0,0,1,1,1,0,0,0,0,0
10642,Will Martell,Rhode Island,2010,Sr,13,7,7,1,1,4,2,1,0,0,0,19,12
10639,Orion Outerbridge,Rhode Island,2010,Jr,9,8,7,6,6,6,2,2,0,0,0,16,13
10631,Akeem Richmond,Rhode Island,2010,So,18,8,4,0,0,11,4,1,62,28,23,15,13
22560,Levan Shengelia,Rhode Island,2010,RS-Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
22561,Blake Vedder,Rhode Island,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
22562,Daniel West,Rhode Island,2010,So,8,3,0,0,0,4,2,0,7,2,1,17,12
10633,Jamal Wilson,Rhode Island,2010,Jr,9,6,2,1,1,9,2,1,5,3,3,12,6
22877,Trevan Abraham,Rice,2010,Fr,1,1,0,0,0,5,1,1,2,1,1,6,5
7904,Bryan Beasley,Rice,2010,Sr,9,4,2,0,0,4,1,0,3,2,2,10,6
7914,Suleiman Braimoh,Rice,2010,Sr,9,7,5,5,5,4,2,2,0,0,0,8,6
22878,David Chadwick,Rice,2010,Fr,0,0,0,0,0,0,0,0,1,0,0,0,0
7906,Connor Frizzelle,Rice,2010,Jr,4,4,2,0,0,19,8,2,23,9,7,46,41
7909,Emerson Herndon,Rice,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
7915,Tamir Jackson,Rice,2010,So,44,29,10,0,0,23,7,0,12,5,5,74,57
7903,Arsalan Kazemi,Rice,2010,So,33,22,11,12,11,6,4,0,0,0,0,80,57
7911,Lucas Kuipers,Rice,2010,Jr,9,7,6,0,0,5,3,1,16,5,4,2,2
22879,Omar Oraby,Rice,2010,Fr,2,2,1,0,0,0,0,0,0,0,0,2,1
7907,Cory Pfleiger,Rice,2010,Sr,2,1,1,0,0,1,0,0,14,5,5,8,7
7913,Stuart Pirri,Rice,2010,Jr,0,0,0,0,0,0,0,0,1,0,0,0,0
22880,J.R. Reynolds,Rice,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
7912,Nate Schwarze,Rice,2010,Jr,1,0,0,0,0,0,0,0,2,0,0,5,2
7916,Trey Stanton,Rice,2010,Sr,14,7,6,4,3,7,2,1,8,2,2,2,2
9603,Kevin Anderson,Richmond,2010,Sr,62,42,8,0,0,37,8,4,33,14,6,59,42
10681,Darien Brothers,Richmond,2010,So,7,5,1,0,0,13,8,2,22,8,8,22,16
10686,Josh Duinker,Richmond,2010,Jr,2,2,2,0,0,1,0,0,3,0,0,6,5
10691,Zak Estes,Richmond,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
10682,Darrius Garrett,Richmond,2010,Jr,7,4,4,3,3,1,0,0,0,0,0,4,1
10680,Dan Geriot,Richmond,2010,Sr,16,14,13,0,0,13,4,3,8,4,4,14,10
10687,Justin Harper,Richmond,2010,Sr,29,25,14,6,6,15,6,6,26,11,11,34,26
10688,Kevin Hovde,Richmond,2010,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
22564,Cedrick Lindsay,Richmond,2010,Fr,19,10,4,0,0,8,2,1,11,5,5,21,11
10683,Francis-Cedric Martel,Richmond,2010,Jr,11,9,4,3,3,6,2,1,1,0,0,12,6
10684,Greg Robbins,Richmond,2010,So,0,0,0,0,0,0,0,0,2,1,1,2,1
10679,Conor Smith,Richmond,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
10689,Kevin Smith,Richmond,2010,Sr,11,5,4,4,3,1,1,0,1,0,0,28,22
22565,Derrick Williams (2),Richmond,2010,Fr,4,2,1,0,0,0,0,0,1,0,0,0,0
18369,Novar Gadson,Rider,2010,Jr,53,42,24,3,3,13,2,1,22,9,8,52,36
18370,Patrick Mansell,Rider,2010,Sr,1,0,0,0,0,0,0,0,3,1,1,1,1
23895,Anthony Myles,Rider,2010,Fr,15,9,6,6,5,4,2,0,20,7,6,14,9
18365,Dera Nd-Ezuma,Rider,2010,So,0,0,0,0,0,0,0,0,0,0,0,0,0
18363,Brandon Penn,Rider,2010,Jr,14,13,7,3,3,2,1,1,37,17,16,25,15
23896,Tommy Pereira,Rider,2010,Fr,0,0,0,0,0,0,0,0,7,3,3,0,0
18368,Mike Ringgold,Rider,2010,Sr,47,33,26,8,7,3,0,0,0,0,0,33,16
9572,Justin Robinson,Rider,2010,Sr,47,26,6,0,0,24,6,0,39,18,13,60,56
23897,Danny Stewart,Rider,2010,Fr,23,15,11,8,8,3,3,3,1,0,0,26,12
18367,Jonathon Thompson,Rider,2010,So,11,6,1,3,2,2,2,0,12,6,6,35,26
9590,Jhamar Youngblood,Rider,2010,Sr,2,1,0,0,0,1,0,0,1,0,0,3,3
20750,Karon Abraham,Robert Morris,2010,So,14,6,2,0,0,5,2,1,29,11,9,29,27
11034,Lawrence Bridges,Robert Morris,2010,Jr,10,8,4,3,3,4,2,1,0,0,0,15,8
23192,Yann Charles,Robert Morris,2010,Fr,2,1,1,0,0,17,7,5,0,0,0,5,3
20754,Russell Johnson,Robert Morris,2010,So,22,13,10,0,0,12,4,1,25,5,4,23,20
20756,Velton Jones,Robert Morris,2010,So,37,20,5,0,0,20,5,0,18,2,2,55,42
20755,Treadwell Lewis,Robert Morris,2010,So,0,0,0,0,0,0,0,0,0,0,0,0,0
23189,Anthony Myers-Pate,Robert Morris,2010,Fr,24,7,3,0,0,6,4,2,3,0,0,16,8
23191,Elton Roy,Robert Morris,2010,Fr,2,2,0,0,0,3,0,0,5,2,2,2,1
20752,Lijah Thompson,Robert Morris,2010,So,31,16,14,6,5,3,2,1,0,0,0,9,6
23190,Deion Turman,Robert Morris,2010,Fr,3,2,1,2,1,0,0,0,0,0,0,0,0
20747,Gary Wallace,Robert Morris,2010,Sr,10,5,5,0,0,4,1,1,11,4,4,35,21
20745,Coron Williams,Robert Morris,2010,Fr,3,2,1,0,0,12,4,2,18,7,6,8,5
6321,James Beatty,Rutgers,2010,Sr,7,3,1,0,0,6,2,0,33,16,10,16,12
22437,Gilvydas Biruta,Rutgers,2010,Fr,26,16,13,6,5,4,2,0,0,0,0,27,19
22438,Austin Carroll,Rutgers,2010,Fr,4,3,1,0,0,1,0,0,8,3,3,7,5
6324,Mike Coburn,Rutgers,2010,Sr,23,13,3,0,0,17,10,2,9,3,3,54,33
6315,Austin Johnson,Rutgers,2010,So,20,13,12,0,0,2,0,0,0,0,0,12,6
6322,Mike Kuhn,Rutgers,2010,Jr,0,0,0,0,0,0,0,0,1,0,0,0,0
9082,Robert Lumpkins,Rutgers,2010,Sr,2,1,0,1,1,2,0,0,4,1,1,6,4
6318,Dane Miller,Rutgers,2010,So,47,25,13,7,7,17,5,1,6,0,0,31,21
22440,Frank Mitchell,Rutgers,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
2283,Jonathan Mitchell,Rutgers,2010,Sr,31,18,13,2,1,17,8,6,23,11,11,39,31
