GMID,Name,School,Year,Grade,S2PA,S2PM,S2PMAss,DunkA,DunkM,DunkAss,L2PA,L2PM,L2PMAss,A3P,M3P,Ass3PM,FTA,FTM
15390,Emerson Kampen,Butler,2011,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9408,Khyle Marshall,Butler,2011,So,29,25,20,17,17,14,13,1,1,1,0,0,28,13
15395,Ronald Nored,Butler,2011,Sr,35,18,2,0,0,0,2,0,0,10,5,3,83,61
30884,Andy Smeathers,Butler,2011,Fr,0,0,0,0,0,0,1,0,0,13,3,3,3,2
15388,Andrew Smith,Butler,2011,Jr,29,23,18,4,4,4,15,8,4,7,2,2,28,18
15389,Chase Stigall,Butler,2011,Jr,4,2,2,1,1,1,2,0,0,43,10,9,3,1
30888,Kameron Woods,Butler,2011,Fr,6,3,3,1,1,1,5,0,0,8,1,1,19,10
9751,Charles Abouo,Brigham Young,2011,Sr,22,12,9,1,0,0,38,11,2,53,18,16,50,36
30409,Nate Austin,Brigham Young,2011,Fr,6,5,1,2,2,1,18,9,6,9,3,3,17,10
23263,Matt Carlino,Brigham Young,2011,Fr,27,22,6,0,0,0,46,15,0,53,18,14,35,29
9763,Chris Collinsworth,Brigham Young,2011,So,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10991,Craig Cusick,Brigham Young,2011,Jr,8,6,0,0,0,0,4,2,1,19,5,4,18,12
9749,Brandon Davies,Brigham Young,2011,Jr,39,29,20,13,12,9,63,26,17,1,0,0,64,41
28214,Demarcus Harrison,Brigham Young,2011,Fr,12,11,5,3,3,2,20,6,4,14,6,6,16,7
9757,Noah Hartsrock,Brigham Young,2011,Sr,27,23,21,2,2,1,47,27,20,8,2,2,47,40
9764,Nick Martineau,Brigham Young,2011,Jr,0,0,0,0,0,0,3,1,1,2,1,1,0,0
6686,Stephen Rogers,Brigham Young,2011,Jr,8,8,7,1,1,0,5,1,0,22,6,6,7,5
10067,Josh Sharp,Brigham Young,2011,Fr,3,3,3,0,0,0,1,0,0,1,0,0,6,5
22357,Anson Winder,Brigham Young,2011,Fr,27,18,10,1,1,0,6,3,0,22,3,2,30,18
9750,Brock Zylstra,Brigham Young,2011,Jr,25,20,9,1,1,1,13,4,1,42,18,17,25,16
16459,Will Donahue,Cal Poly,2011,Sr,7,4,3,0,0,0,0,0,0,0,0,0,2,2
7905,Chris Eversley,Cal Poly,2011,So,15,10,5,1,1,0,7,1,1,12,3,2,12,9
22773,Amaurys Fermin,Cal Poly,2011,Jr,23,14,1,0,0,0,13,7,0,16,2,0,32,19
16448,David Hanson,Cal Poly,2011,Sr,20,12,10,1,1,1,3,1,0,29,11,11,18,12
22774,Jamal Johnson,Cal Poly,2011,So,7,3,1,0,0,0,2,0,0,3,1,0,11,9
16451,Jordan Lewis,Cal Poly,2011,Sr,3,2,1,1,1,0,2,0,0,0,0,0,6,3
22776,Maliik Love,Cal Poly,2011,So,12,8,5,0,0,0,5,1,1,0,0,0,7,5
16453,Kyle Odister,Cal Poly,2011,So,0,0,0,0,0,0,0,0,0,10,2,2,0,0
16450,Dylan Royer,Cal Poly,2011,Jr,8,3,2,0,0,0,5,1,0,43,18,18,9,7
16460,Will Taylor,Cal Poly,2011,Sr,16,14,11,1,1,1,7,2,2,0,0,0,24,16
16455,Matt Titchenal,Cal Poly,2011,Sr,2,2,2,0,0,0,1,0,0,7,3,3,1,0
17754,Drake U'u,Cal Poly,2011,Jr,21,11,4,1,1,1,0,0,0,9,4,4,16,10
6729,Omondi Amoke,Cal State Fullerton,2011,Jr,42,35,17,12,11,8,15,3,1,2,0,0,48,25
22779,Orlando Brown,Cal State Fullerton,2011,Sr,7,6,2,1,1,1,0,0,0,4,0,0,3,3
6434,Orane Chin,Cal State Fullerton,2011,Sr,30,25,20,6,6,6,7,3,1,23,11,11,27,19
22783,Chris Collins,Cal State Fullerton,2011,Fr,1,1,0,0,0,0,2,0,0,0,0,0,2,1
31108,Cameron Glover,Cal State Fullerton,2011,Jr,0,0,0,0,0,0,0,0,0,1,1,1,5,3
13034,Andre Hardy,Cal State Fullerton,2011,Sr,4,4,3,0,0,0,6,0,0,0,0,0,9,6
31109,Conway James,Cal State Fullerton,2011,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31111,Jordan Knox,Cal State Fullerton,2011,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22782,Sedric Martin,Cal State Fullerton,2011,Sr,5,4,3,1,1,0,2,0,0,0,0,0,2,2
6722,D.J. Seeley,Cal State Fullerton,2011,Jr,41,25,9,3,3,1,24,9,4,46,17,13,74,56
22778,Isiah Umipig,Cal State Fullerton,2011,So,23,15,7,0,0,0,22,11,3,69,25,21,43,36
4222,John Underwood,Cal State Fullerton,2011,Jr,1,0,0,0,0,0,3,1,1,0,0,0,4,1
8641,Kwame Vaughn,Cal State Fullerton,2011,Jr,48,38,11,13,13,4,25,10,3,52,20,19,76,65
31110,Bernard Webb,Cal State Fullerton,2011,Jr,1,1,1,1,1,1,0,0,0,0,0,0,0,0
22780,Perry Webster,Cal State Fullerton,2011,Sr,4,2,0,0,0,0,3,2,1,17,6,5,8,3
6720,Bak Bak,California,2011,Jr,2,0,0,0,0,0,0,0,0,0,0,0,2,1
30345,Christian Behrens,California,2011,Fr,1,1,0,0,0,0,1,0,0,0,0,0,1,0
30346,Raffi Chalian,California,2011,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3925,Justin Cobbs,California,2011,So,48,30,14,5,3,1,41,17,1,12,4,2,87,65
9300,Allen Crabbe,California,2011,So,32,25,23,4,4,3,24,8,4,59,26,24,44,33
30347,Rob Filley,California,2011,Fr,0,0,0,0,0,0,2,1,0,0,0,0,0,0
6724,Jorge Gutierrez,California,2011,Sr,33,24,14,2,2,1,25,12,6,10,1,1,43,29
6723,Harper Kamp,California,2011,Sr,22,20,13,1,1,1,16,7,5,1,0,0,34,25
30348,David Kravish,California,2011,Fr,7,7,6,0,0,0,11,6,6,0,0,0,22,19
23247,Emerson Murray,California,2011,So,4,2,1,0,0,0,1,1,1,6,1,1,2,1
9602,Jeff Powers,California,2011,So,1,1,1,0,0,0,0,0,0,1,0,0,0,0
9313,Alex Rossi,California,2011,Fr,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6721,Brandon Smith,California,2011,Jr,13,7,1,0,0,0,5,1,0,0,0,0,17,14
23248,Richard Solomon,California,2011,So,4,4,3,2,2,1,1,0,0,2,0,0,8,5
6730,Robert Thurman,California,2011,Jr,5,4,4,1,1,1,4,2,2,0,0,0,5,4
14192,Amir Celestin,Campbell,2011,Sr,11,9,2,1,1,0,10,4,1,4,0,0,11,6
22617,Rico Ferguson,Campbell,2011,So,35,23,10,0,0,0,19,6,2,0,0,0,57,39
31159,Trey Freeman,Campbell,2011,Fr,29,10,2,0,0,0,43,16,5,8,1,0,46,41
22618,Eric Griffin,Campbell,2011,Sr,39,32,23,15,15,12,20,9,3,16,5,3,51,26
22619,Marvelle Harris,Campbell,2011,So,11,5,3,2,2,1,7,3,1,0,0,0,18,7
22620,Anthony Horton,Campbell,2011,So,8,7,7,0,0,0,6,5,4,8,4,4,4,2
31162,Antonio Kalpic,Campbell,2011,So,7,7,7,0,0,0,0,0,0,0,0,0,8,7
14198,Lorne Merthie,Campbell,2011,Sr,9,4,2,0,0,0,4,2,0,44,18,16,17,15
32026,Nnadozie Onuoha,Campbell,2011,So,0,0,0,0,0,0,1,1,1,0,0,0,0,0
22622,Andrew Ryan,Campbell,2011,Fr,9,4,2,0,0,0,2,0,0,13,5,5,12,8
18718,Darren White,Campbell,2011,Jr,41,36,17,18,18,10,26,12,4,38,11,9,58,42
31160,Jihad Wright,Campbell,2011,Fr,7,5,4,0,0,0,0,0,0,0,0,0,10,5
31161,Tyler Zegarzewski,Campbell,2011,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6424,Gaby Belardo,Canisius,2011,Jr,38,23,10,0,0,0,17,6,1,40,14,11,35,23
31409,Kevin Bleeker,Canisius,2011,Fr,1,1,1,0,0,0,2,1,1,4,2,2,5,3
23902,Marial Dahl,Canisius,2011,Sr,1,0,0,0,0,0,0,0,0,0,0,0,2,1
32029,Sean Ezeamama,Canisius,2011,Fr,1,1,0,0,0,0,0,0,0,0,0,0,1,1
31411,Tyler Funk,Canisius,2011,Fr,0,0,0,0,0,0,1,0,0,0,0,0,2,1
18043,Reggie Groves,Canisius,2011,So,14,5,0,0,0,0,3,1,0,5,1,0,14,11
31408,Josiah Heath,Canisius,2011,Fr,13,10,6,2,1,1,2,1,1,1,0,0,5,3
18035,Alshwan Hymes,Canisius,2011,Jr,24,18,8,0,0,0,21,8,2,90,28,23,21,14
23901,Chris Manhertz,Canisius,2011,So,6,4,3,1,1,1,5,4,2,0,0,0,21,15
31410,Franklin Milian,Canisius,2011,Fr,9,3,2,0,0,0,4,2,1,1,1,1,11,7
23900,David Santiago,Canisius,2011,So,8,5,3,1,1,0,2,1,1,1,1,1,3,2
20703,Harold Washington,Canisius,2011,Jr,62,41,12,7,7,2,24,11,1,13,5,4,56,47
31811,Anthony Borden,Central Arkansas,2011,Jr,18,14,12,10,10,9,1,0,0,0,0,0,8,2
31810,Carlin Bremner,Central Arkansas,2011,Fr,3,2,0,0,0,0,7,1,1,17,6,4,6,4
31809,Jarrod Brown,Central Arkansas,2011,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31806,Lenell Brown,Central Arkansas,2011,Fr,3,3,2,0,0,0,4,2,1,1,0,0,4,3
21510,Dewan Clayborn,Central Arkansas,2011,Sr,23,7,3,0,0,0,7,1,1,34,11,8,23,14
21516,Robert Crawford,Central Arkansas,2011,Jr,13,10,3,3,3,2,5,0,0,17,8,7,17,10
31805,Jarvis Garner,Central Arkansas,2011,Jr,23,14,6,4,3,2,16,7,3,20,10,8,14,9
22954,Jordan Harks,Central Arkansas,2011,So,35,22,17,2,2,2,17,5,3,1,0,0,16,10
32167,Joe Harris (2),Central Arkansas,2011,Sr,3,3,2,1,1,1,2,0,0,10,5,5,2,0
21507,Chris Henson,Central Arkansas,2011,Sr,5,2,2,0,0,0,2,0,0,6,1,1,10,7
12103,LaQuentin Miles,Central Arkansas,2011,So,87,54,18,20,19,9,44,12,4,1,0,0,70,40
31808,Jeremy Nordman,Central Arkansas,2011,Sr,0,0,0,0,0,0,1,0,0,2,0,0,0,0
22955,Mark Rutledge,Central Arkansas,2011,Sr,30,19,10,3,3,2,14,4,2,11,4,3,41,23
31807,Darius Singleton,Central Arkansas,2011,Fr,3,3,2,0,0,0,0,0,0,2,0,0,2,0
14860,Terry Tidwell,Central Arkansas,2011,Jr,7,5,4,1,1,1,0,0,0,0,0,0,1,0
32168,Oliver Wells,Central Arkansas,2011,Fr,11,6,3,0,0,0,5,1,1,3,0,0,15,9
23473,Ryan Williams,Central Arkansas,2011,So,18,10,8,2,2,2,6,1,0,19,8,8,13,6
23235,Terrell Allen,Central Connecticut State,2011,So,5,3,1,2,2,0,1,1,1,1,0,0,12,9
31750,Adonis Burbage,Central Connecticut State,2011,Fr,6,3,1,0,0,0,7,2,1,5,3,3,3,2
20456,Joe Efese,Central Connecticut State,2011,Jr,6,5,4,1,1,1,1,1,1,0,0,0,6,4
20457,Ken Horton,Central Connecticut State,2011,Sr,49,35,22,7,7,4,9,5,3,45,19,17,50,41
23474,Mark LaPorte,Central Connecticut State,2011,So,1,0,0,0,0,0,1,0,0,2,1,1,4,2
31752,Malcolm McMillan,Central Connecticut State,2011,Fr,9,2,2,0,0,0,0,0,0,4,0,0,14,6
31753,Shelton Mickell,Central Connecticut State,2011,Fr,8,3,1,0,0,0,0,0,0,3,1,0,7,6
20460,Robby Ptacek,Central Connecticut State,2011,Sr,53,31,15,5,5,3,28,14,7,31,11,8,67,60
20452,David Simmons,Central Connecticut State,2011,Sr,17,13,8,1,1,1,1,0,0,0,0,0,5,2
23233,De'Angelo Speech,Central Connecticut State,2011,So,6,1,0,0,0,0,1,0,0,0,0,0,4,2
31751,Kyle Vinales,Central Connecticut State,2011,Fr,63,33,21,0,0,0,34,15,8,56,24,19,59,51
23918,Auston Barnes,Central Michigan,2011,Fr,1,0,0,0,0,0,1,0,0,0,0,0,7,5
23919,Andre Coimbra,Central Michigan,2011,Sr,19,9,9,2,2,2,1,0,0,10,5,4,22,17
11018,Finis Craddock,Central Michigan,2011,Jr,12,8,3,0,0,0,10,2,1,3,0,0,17,12
23926,Jevon Harden,Central Michigan,2011,So,4,2,2,3,2,2,1,0,0,0,0,0,0,0
23925,Derek Jackson,Central Michigan,2011,So,31,21,10,11,11,6,15,6,1,38,15,14,41,30
11024,Nick Jordan,Central Michigan,2011,Sr,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31299,Austin Keel,Central Michigan,2011,Fr,9,6,4,0,0,0,0,0,0,31,9,9,6,5
31300,Olivier Mbaigoto,Central Michigan,2011,Jr,8,4,1,0,0,0,9,4,3,9,3,3,14,8
31301,Austin McBroom,Central Michigan,2011,Fr,17,8,1,0,0,0,19,9,1,48,17,9,50,41
11021,John Morris,Central Michigan,2011,Jr,1,1,0,0,0,0,3,1,1,4,0,0,6,3
31302,Jorddan Myrick,Central Michigan,2011,Fr,5,2,1,0,0,0,3,0,0,2,1,1,0,0
11030,Zach Saylor,Central Michigan,2011,Jr,2,0,0,0,0,0,0,0,0,0,0,0,1,0
23924,Luke Wiest,Central Michigan,2011,So,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9342,Trey Zeigler,Central Michigan,2011,So,49,33,12,6,6,4,35,15,4,8,3,1,67,30
31169,Cedrick Bowen,Charleston Southern,2011,Fr,11,9,5,2,2,0,9,4,2,0,0,0,16,12
22746,Mitchell Deter,Charleston Southern,2011,So,0,0,0,0,0,0,0,0,0,2,0,0,0,0
22751,Greg Dorleus,Charleston Southern,2011,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31168,Paul Gombwer,Charleston Southern,2011,Fr,14,10,7,2,2,1,3,0,0,0,0,0,22,17
22747,Chris Grier,Charleston Southern,2011,So,20,14,6,1,1,1,3,2,1,7,5,5,11,5
31164,Arlon Harper,Charleston Southern,2011,Fr,45,29,6,9,9,1,24,10,4,38,15,13,48,37
22745,Matt Kennedy,Charleston Southern,2011,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15905,Kelvin Martin,Charleston Southern,2011,Sr,70,56,27,29,27,13,12,3,1,1,0,0,62,36
18814,Mathiang Muo,Charleston Southern,2011,Jr,14,10,7,0,0,0,4,1,0,41,16,15,29,25
31165,Saah Nimley,Charleston Southern,2011,Fr,39,18,4,0,0,0,23,4,1,37,11,4,68,50
22750,Thomas Odom,Charleston Southern,2011,So,0,0,0,0,0,0,1,0,0,2,1,1,0,0
15903,Jeremy Sexton,Charleston Southern,2011,Jr,15,9,4,0,0,0,26,12,1,34,12,11,25,20
15910,Theron Stephens,Charleston Southern,2011,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22744,Sheldon Strickland,Charleston Southern,2011,So,33,20,5,1,1,0,9,3,1,18,8,6,9,4
10300,Javarris Barnett,Charlotte,2011,Sr,29,20,11,2,2,1,5,2,1,31,14,13,26,17
22517,Lamar Bradbury,Charlotte,2011,Jr,0,0,0,0,0,0,0,0,0,1,1,1,0,0
10293,Chris Braswell,Charlotte,2011,Jr,48,33,19,7,6,3,11,5,2,8,0,0,47,37
10299,Jamar Briscoe,Charlotte,2011,Jr,15,9,3,0,0,0,17,4,2,20,8,7,30,21
10295,Derrio Green,Charlotte,2011,Sr,19,5,3,4,4,3,12,4,2,27,7,5,33,24
30564,Pierria Henry,Charlotte,2011,Fr,34,19,7,4,1,1,9,2,0,14,3,1,53,32
30565,Ilija Ivankovic,Charlotte,2011,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10294,Colby Lewis,Charlotte,2011,Jr,0,0,0,0,0,0,0,0,0,6,2,1,0,0
5655,DeMario Mayfield,Charlotte,2011,So,41,26,13,8,7,3,9,1,0,18,4,4,46,26
30563,Victor Nickerson,Charlotte,2011,Fr,13,8,2,1,1,1,4,2,1,4,1,1,22,12
10301,K.J. Sherrill,Charlotte,2011,Jr,4,3,3,1,1,1,8,3,2,0,0,0,10,9
28208,Mike Thorne,Charlotte,2011,RS-Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22520,Luka Voncina,Charlotte,2011,So,1,1,1,0,0,0,0,0,0,2,1,1,2,1
28205,Terrence Williams,Charlotte,2011,Fr,11,7,5,0,0,0,6,2,1,4,1,1,18,10
21074,Drew Baker,Chattanooga,2011,So,8,4,3,1,1,0,0,0,0,0,0,0,8,2
22946,Martynas Bareika,Chattanooga,2011,Fr,3,2,1,0,0,0,1,0,0,1,0,0,3,1
5972,Keegan Bell,Chattanooga,2011,Sr,16,10,1,0,0,0,1,1,0,54,16,5,33,24
31674,Trey Brown,Chattanooga,2011,Fr,2,1,0,1,1,0,0,0,0,2,0,0,0,0
31675,Jared Bryant,Chattanooga,2011,Fr,12,8,6,0,0,0,0,0,0,0,0,0,7,6
20180,Jahmal Burroughs,Chattanooga,2011,Sr,13,9,7,1,1,1,1,1,1,2,0,0,14,9
21070,Chris Early,Chattanooga,2011,Sr,4,2,2,0,0,0,1,0,0,10,3,3,5,3
21073,Dontay Hampton,Chattanooga,2011,Jr,23,13,4,0,0,0,6,3,1,26,8,8,58,48
31678,Zaccheus Mason,Chattanooga,2011,So,5,2,1,1,0,0,5,0,0,3,0,0,14,7
31676,Lance Stokes,Chattanooga,2011,Fr,8,8,2,0,0,0,1,1,0,0,0,0,13,9
21079,Ricky Taylor,Chattanooga,2011,Sr,45,28,12,3,3,3,17,6,4,50,17,15,80,64
6096,Omar Wattad,Chattanooga,2011,Sr,12,6,2,0,0,0,11,2,1,85,30,25,17,13
31677,Ronrico White,Chattanooga,2011,Fr,14,10,3,0,0,0,6,1,1,21,7,7,36,26
5656,Drazen Zlovaric,Chattanooga,2011,Jr,34,26,22,5,4,4,18,10,8,0,0,0,23,11
30809,Jaccoby Anderson,Chicago State,2011,Fr,3,1,1,0,0,0,2,0,0,12,3,3,2,2
30812,Francisco Concepcion,Chicago State,2011,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11334,Lee Fisher,Chicago State,2011,Sr,21,15,5,9,8,5,21,4,1,14,6,6,38,26
30808,Nate Henry,Chicago State,2011,So,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30807,D'Jari Nelson,Chicago State,2011,Sr,8,6,5,4,4,3,4,1,0,7,2,2,6,4
7295,Jeremy Robinson,Chicago State,2011,Jr,37,28,21,8,7,5,20,6,3,20,7,6,37,21
30811,Clarke Rosenberg,Chicago State,2011,Fr,21,12,0,3,2,0,10,1,0,7,1,1,11,8
12988,Matt Samuels,Chicago State,2011,Jr,52,26,6,2,1,0,17,10,1,15,5,5,66,41
23691,Ardarius Simmons,Chicago State,2011,Sr,17,8,2,0,0,0,28,10,3,27,15,8,25,19
23693,Quincy Ukaigwe,Chicago State,2011,Jr,1,1,0,0,0,0,1,0,0,0,0,0,1,0
30810,Aaron Williams (2),Chicago State,2011,So,14,7,5,2,2,2,9,3,1,10,4,3,12,5
30340,Jeremiah Davis III,Cincinnati,2011,Fr,8,6,3,0,0,0,9,2,1,4,3,3,1,0
4339,Dion Dixon,Cincinnati,2011,Sr,55,39,25,11,10,8,7,4,2,36,7,4,79,56
30341,Octavius Ellis,Cincinnati,2011,RS-Fr,1,1,1,1,1,1,0,0,0,0,0,0,0,0
4348,Alex Eppensteiner,Cincinnati,2011,Jr,1,0,0,0,0,0,1,1,0,1,0,0,2,1
22391,Kelvin Gaines,Cincinnati,2011,Fr,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2368,Yancy Gates,Cincinnati,2011,Sr,29,20,16,12,12,11,12,5,3,3,1,0,17,9
30342,Ge'Lawn Guyn,Cincinnati,2011,Fr,10,7,2,0,0,0,3,1,1,2,1,1,7,4
9380,Justin Jackson,Cincinnati,2011,So,20,17,8,4,4,2,0,0,0,2,0,0,12,10
4347,Sean Kilpatrick,Cincinnati,2011,So,39,28,10,1,1,1,11,9,8,50,22,19,45,35
30343,Cheikh Mbodj,Cincinnati,2011,Jr,3,3,2,0,0,0,3,0,0,0,0,0,3,1
4345,Jaquon Parker,Cincinnati,2011,Jr,19,10,5,1,0,0,11,6,2,17,4,4,34,25
30344,Jermaine Sanders,Cincinnati,2011,Fr,5,2,2,0,0,0,0,0,0,2,1,1,9,5
4336,Cashmere Wright,Cincinnati,2011,Jr,28,20,4,3,2,0,14,4,1,44,20,16,29,20
3675,Catalin Baciu,Clemson,2011,Sr,10,7,5,3,3,3,8,3,2,0,0,0,2,1
3688,Devin Booker,Clemson,2011,Jr,26,16,13,14,12,10,17,6,4,0,0,0,25,19
28820,Devin Coleman,Clemson,2011,Fr,10,8,2,1,1,0,3,1,0,4,1,1,9,6
28821,Carson Fields,Clemson,2011,Fr,1,1,0,0,0,0,1,0,0,0,0,0,0,0
28822,Rod Hall,Clemson,2011,Fr,21,14,7,2,1,1,9,5,0,1,0,0,19,14
2204,Milton Jennings,Clemson,2011,Jr,23,11,8,6,6,4,11,6,3,12,5,5,18,11
28823,K.J. McDaniels,Clemson,2011,Fr,12,9,4,8,7,2,9,4,1,6,1,1,13,7
3674,Bryan Narcisse,Clemson,2011,Sr,6,5,4,2,2,2,3,1,1,6,2,2,9,5
28824,T.J. Sapp,Clemson,2011,Fr,13,7,4,1,1,0,4,1,1,15,7,7,11,4
3683,Tanner Smith,Clemson,2011,Sr,46,35,15,7,6,3,14,7,1,30,9,5,36,24
28213,Bernard Sullivan,Clemson,2011,Fr,5,2,2,2,1,1,2,0,0,0,0,0,1,1
3673,Andre Young,Clemson,2011,Sr,25,17,7,0,0,0,24,10,1,51,20,12,57,47
15428,D'Aundray Brown,Cleveland State,2011,Sr,38,25,12,6,5,2,22,9,5,12,6,6,22,15
23730,Sebastian Douglas,Cleveland State,2011,Fr,7,5,4,0,0,0,3,1,0,0,0,0,3,3
30889,Anton Grady,Cleveland State,2011,Fr,20,14,9,5,5,5,7,2,1,2,0,0,34,22
15437,Trevon Harmon,Cleveland State,2011,Sr,45,30,20,1,1,1,6,4,1,41,12,11,22,18
15436,Tim Kamczyc,Cleveland State,2011,Jr,49,35,29,0,0,0,5,1,0,8,3,3,23,19
30890,Charlie Lee,Cleveland State,2011,Fr,10,6,1,0,0,0,12,3,1,13,4,2,17,13
23731,Devon Long,Cleveland State,2011,So,3,2,2,0,0,0,0,0,0,0,0,0,0,0
30891,Marlin Mason,Cleveland State,2011,Fr,3,1,1,0,0,0,2,1,0,0,0,0,7,4
9569,Jeremy Montgomery,Cleveland State,2011,Sr,45,20,3,0,0,0,6,2,0,40,13,8,50,39
23733,Ludovic N'Daye,Cleveland State,2011,So,1,1,1,0,0,0,1,1,0,1,0,0,4,4
30892,Ike Nwamu,Cleveland State,2011,Fr,7,4,2,2,1,1,0,0,0,9,2,1,5,4
15425,Aaron Pogue,Cleveland State,2011,Sr,4,4,4,1,1,1,3,1,1,0,0,0,6,3
31174,Bisi Addey,Coastal Carolina,2011,Jr,6,3,1,1,1,0,0,0,0,0,0,0,1,0
31173,Charles Ashford,Coastal Carolina,2011,Jr,4,2,0,0,0,0,1,1,0,0,0,0,10,5
31172,Richie Berry,Coastal Carolina,2011,Fr,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12210,Brandon Crawford,Coastal Carolina,2011,Sr,7,3,3,0,0,0,1,0,0,1,1,1,8,7
31171,Warren Gillis,Coastal Carolina,2011,Fr,10,7,4,0,0,0,12,5,2,3,1,0,10,7
19999,Chris Gradnigo,Coastal Carolina,2011,Sr,14,13,6,5,5,3,26,16,11,34,13,12,39,34
15967,Kierre Greenwood,Coastal Carolina,2011,Jr,46,27,4,0,0,0,29,11,0,8,4,2,58,46
15965,Jordan Griffin,Coastal Carolina,2011,Sr,3,1,1,0,0,0,0,0,0,6,2,2,4,3
22742,Willie Kirkland,Coastal Carolina,2011,RS-Sr,2,2,0,0,0,0,1,0,0,0,0,0,0,0
15971,Sam McLaurin,Coastal Carolina,2011,Jr,23,17,13,6,6,6,5,3,2,0,0,0,10,3
15963,Dexter Moore,Coastal Carolina,2011,Sr,9,7,3,0,0,0,2,2,1,12,3,3,6,6
15962,Danny Nieman,Coastal Carolina,2011,Jr,3,1,0,0,0,0,3,1,0,11,5,3,0,0
15964,Jon Pack,Coastal Carolina,2011,Sr,20,14,10,5,4,4,0,0,0,0,0,0,29,12
15960,Anthony Raffa,Coastal Carolina,2011,Jr,93,65,25,1,1,0,27,9,3,21,11,10,84,61
24193,Adjehi Baru,Charleston,2011,Fr,15,10,7,2,2,2,7,4,1,0,0,0,26,13
21029,Bart Benton,Charleston,2011,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31679,Pat Branin,Charleston,2011,Fr,0,0,0,0,0,0,1,1,1,0,0,0,0,0
22903,James Carlton,Charleston,2011,So,3,2,2,0,0,0,0,0,0,1,0,0,3,1
31680,Trevonte Dixon,Charleston,2011,Fr,3,2,2,1,1,1,3,1,0,3,1,1,2,2
22904,Nori Johnson,Charleston,2011,So,10,10,6,5,5,3,5,0,0,23,9,9,11,7
21027,Andrew Lawrence,Charleston,2011,Jr,32,25,7,0,0,0,16,3,0,43,14,7,64,48
22905,Jordan Scott,Charleston,2011,So,7,4,2,3,3,2,1,0,0,18,8,6,8,5
28209,Anthony Stitt,Charleston,2011,Fr,11,10,2,0,0,0,10,3,1,20,9,6,19,11
21037,Matt Sundberg,Charleston,2011,Jr,7,4,3,0,0,0,3,1,1,34,8,6,11,6
22906,Trent Wiedeman,Charleston,2011,So,22,17,14,12,11,10,16,11,4,2,0,0,37,24
21028,Antwaine Wiggins,Charleston,2011,Sr,47,32,14,7,7,6,15,4,1,42,19,16,60,42
30941,Jared Accettura,Colgate,2011,Jr,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17109,Lazar Bogdanovic,Colgate,2011,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3751,John Brandenburg,Colgate,2011,Jr,7,7,5,0,0,0,2,0,0,0,0,0,10,8
30940,Clayton Graham,Colgate,2011,So,0,0,0,0,0,0,1,1,1,0,0,0,0,0
17115,Yaw Gyawu,Colgate,2011,Sr,7,6,3,0,0,0,8,4,3,0,0,0,8,2
17105,Brandon James,Colgate,2011,Jr,3,2,2,0,0,0,4,1,0,11,5,5,10,9
22821,Chad Johnson,Colgate,2011,So,2,1,1,0,0,0,0,0,0,2,0,0,3,2
30939,Matt McMullen,Colgate,2011,Fr,4,2,1,0,0,0,2,0,0,8,1,1,5,3
17114,Sterling Melville,Colgate,2011,Sr,20,10,4,2,2,1,1,1,0,5,1,0,34,18
22822,Pat Moore,Colgate,2011,So,12,8,4,0,0,0,5,1,1,29,7,5,21,16
17112,Nick Pascale,Colgate,2011,Sr,8,5,4,0,0,0,4,2,2,0,0,0,10,4
30938,Luke Roh,Colgate,2011,Fr,19,11,1,0,0,0,7,2,1,1,0,0,12,10
17111,Mitch Rolls,Colgate,2011,Jr,11,3,0,0,0,0,11,5,0,23,9,3,26,21
17110,Mike Venezia,Colgate,2011,Sr,3,0,0,0,0,0,16,5,2,41,17,12,22,17
22370,Will Bell,Colorado State,2011,Sr,15,13,11,6,6,6,1,0,0,0,0,0,14,10
22366,Chad Calcaterra,Colorado State,2011,Fr,1,0,0,0,0,0,0,0,0,0,0,0,4,2
9797,Jesse Carr,Colorado State,2011,Jr,16,14,5,0,0,0,9,3,0,11,6,4,36,28
4181,Wes Eikmeier,Colorado State,2011,Jr,18,10,3,0,0,0,34,15,1,38,12,8,37,35
