GMID,Name,School,Year,Grade,S2PA,S2PM,S2PMAss,DunkA,DunkM,DunkAss,L2PA,L2PM,L2PMAss,A3P,M3P,Ass3PM,FTA,FTM
21823,Brandon Fortenberry,Southeastern Louisiana,2011,RS-Sr,18,13,1,3,3,0,28,11,1,43,17,11,33,24
22986,Mike Harrel,Southeastern Louisiana,2011,So,3,2,0,0,0,0,6,2,0,2,0,0,4,2
21833,Roosevelt Johnson,Southeastern Louisiana,2011,Jr,131,84,45,6,5,5,118,44,21,5,0,0,121,77
31838,Todd Nelson,Southeastern Louisiana,2011,Jr,18,10,8,0,0,0,12,7,2,107,35,26,38,24
22987,Onochie Ochie,Southeastern Louisiana,2011,Fr,17,14,8,6,6,5,27,8,2,26,6,4,14,8
21826,Deshawn Patterson,Southeastern Louisiana,2011,Sr,58,33,9,3,3,0,76,25,5,32,4,2,77,38
31840,Jan Petrovcic,Southeastern Louisiana,2011,Jr,31,18,6,0,0,0,28,6,2,8,1,1,29,10
5751,Daron Populist,Southeastern Louisiana,2011,Jr,21,14,8,0,0,0,37,10,4,98,42,30,47,35
31839,Donovan Ross,Southeastern Louisiana,2011,Fr,29,18,11,7,6,5,15,5,3,0,0,0,11,2
30352,Greg Allen,USC,2011,Jr,12,8,1,0,0,0,21,5,2,97,27,26,13,9
4288,James Blasczyk,USC,2011,Jr,23,9,2,0,0,0,70,34,26,0,0,0,28,16
28991,Dewayne Dedmon,USC,2011,So,52,44,24,22,19,13,63,20,5,1,0,0,41,22
3870,Aaron Fuller,USC,2011,Jr,72,41,25,2,1,1,52,21,11,0,0,0,78,48
23266,Garrett Jackson,USC,2011,So,64,39,27,4,3,3,88,35,12,61,13,13,43,30
9383,Maurice Jones,USC,2011,So,102,42,6,0,0,0,143,49,3,167,50,26,117,77
30355,Alexis Moore,USC,2011,Fr,19,8,4,0,0,0,57,14,3,88,25,23,22,13
6913,Daniel Munoz,USC,2011,So,0,0,0,0,0,0,0,0,0,10,1,1,2,2
6916,Evan Smith,USC,2011,So,0,0,0,0,0,0,2,1,1,7,1,1,0,0
23265,Eric Strangis,USC,2011,Sr,7,4,3,0,0,0,4,2,0,15,3,3,2,2
6928,Tyler Sugiyama,USC,2011,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30354,Byron Wesley,USC,2011,Fr,121,65,29,5,5,2,182,63,13,9,1,1,87,46
7513,Justin Bocot,Southern Illinois,2011,Sr,25,16,2,5,4,1,49,11,2,76,22,19,48,30
7514,Kendal Brown-Surles,Southern Illinois,2011,Jr,18,9,1,0,0,0,34,20,3,121,38,33,39,27
30501,Antonio Bryer,Southern Illinois,2011,Fr,0,0,0,0,0,0,5,2,2,1,0,0,2,2
30502,Tiel Daniels,Southern Illinois,2011,Fr,75,54,33,14,13,10,75,31,8,0,0,0,114,61
23511,Davante Drinkard,Southern Illinois,2011,So,12,9,6,5,5,3,40,14,6,0,0,0,16,8
30503,Jeff Early,Southern Illinois,2011,Jr,87,58,25,4,3,0,111,41,22,34,6,5,83,51
30504,Kourtney Goff,Southern Illinois,2011,So,11,5,1,0,0,0,18,4,0,20,3,3,21,14
30505,T.J. Lindsay,Southern Illinois,2011,Jr,40,25,9,2,2,1,54,18,4,107,38,34,36,20
23512,Mamadou Seck,Southern Illinois,2011,Sr,114,83,49,3,3,3,212,75,25,2,0,0,121,97
30506,Treg Setty,Southern Illinois,2011,Fr,28,19,8,0,0,0,69,28,10,35,5,5,37,26
30507,Josh Swan,Southern Illinois,2011,Fr,15,9,6,0,0,0,46,11,3,21,4,4,47,24
4009,Diamond Taylor,Southern Illinois,2011,So,29,14,8,3,3,2,30,10,2,51,16,16,33,21
30508,Harry Whitt,Southern Illinois,2011,Fr,6,2,1,0,0,0,30,6,3,10,3,3,14,10
8015,Maurice Bolden,Southern Mississippi,2011,Sr,58,33,14,12,10,8,163,61,27,65,24,24,107,70
30762,Richard Carlisle,Southern Mississippi,2011,Jr,0,0,0,0,0,0,2,1,1,1,0,0,0,0
4224,Keith Dewitt,Southern Mississippi,2011,Jr,0,0,0,0,0,0,2,0,0,0,0,0,4,2
5712,Darnell Dodson,Southern Mississippi,2011,Jr,49,27,13,5,4,2,91,41,20,62,23,19,81,64
32150,Alahjah Franklin,Southern Mississippi,2011,Fr,0,0,0,0,0,0,2,0,0,1,0,0,0,0
22882,Cedric Jenkins,Southern Mississippi,2011,So,13,6,1,1,1,0,21,10,4,40,16,16,2,2
6932,Angelo Johnson,Southern Mississippi,2011,Sr,98,42,4,1,1,0,128,42,3,95,33,23,83,57
18144,Rashard McGill,Southern Mississippi,2011,Jr,30,10,5,2,2,2,49,16,8,9,1,1,39,27
30763,Jonathan Mills,Southern Mississippi,2011,Jr,93,46,16,0,0,0,129,65,25,0,0,0,153,100
22884,LaShay Page,Southern Mississippi,2011,Jr,52,21,10,2,2,2,69,31,9,213,75,58,67,55
8018,Torye Pelham,Southern Mississippi,2011,Sr,73,57,34,35,33,24,44,21,5,11,4,4,54,37
9046,Ahyaro Phillips,Southern Mississippi,2011,Sr,2,1,1,0,0,0,3,1,1,0,0,0,4,3
11238,Neil Watson,Southern Mississippi,2011,So,97,35,4,0,0,0,106,37,3,104,39,21,185,156
31506,Derick Beltran,Southern,2011,Jr,70,40,21,2,2,1,135,52,13,127,39,27,134,107
15239,Madut Bol,Southern,2011,Jr,26,15,10,1,1,0,32,9,1,19,8,7,31,23
23169,Michael Celestin,Southern,2011,So,27,18,9,0,0,0,51,15,4,162,59,53,32,21
23165,Frederick Coleman,Southern,2011,Sr,75,55,30,15,14,9,21,1,0,1,0,0,58,19
23171,Patrick Coleman,Southern,2011,So,4,2,1,0,0,0,4,1,0,1,0,0,4,3
15243,Quinton Doggett,Southern,2011,Sr,113,72,47,28,21,18,182,72,39,2,0,0,131,93
15234,Jameel Grace,Southern,2011,Jr,69,36,6,0,0,0,98,29,4,90,29,15,126,81
31509,Russell Hill,Southern,2011,So,16,9,7,1,0,0,48,20,8,29,3,3,14,11
31508,Thomas Marshall III,Southern,2011,Fr,12,7,3,0,0,0,23,7,2,2,0,0,27,20
31507,Cameron Monroe,Southern,2011,Fr,39,20,6,1,0,0,77,23,13,9,1,1,38,28
23170,Neal Webb,Southern,2011,So,9,5,1,0,0,0,14,6,3,20,6,4,11,9
13214,Brian Cameron,Southern Utah,2011,Jr,1,1,0,0,0,0,1,0,0,4,1,1,2,1
31568,Wade Collie,Southern Utah,2011,So,23,14,6,0,0,0,56,25,14,33,9,9,33,23
31566,Matt Gardner,Southern Utah,2011,Fr,2,2,1,0,0,0,2,1,0,2,0,0,0,0
23108,Cal Hanks,Southern Utah,2011,Fr,3,1,0,0,0,0,4,2,1,0,0,0,12,9
13217,Damon Heuir,Southern Utah,2011,Jr,44,23,6,0,0,0,116,51,32,105,33,30,98,76
13231,Jaren Jeffery,Southern Utah,2011,So,9,7,4,0,0,0,13,4,4,1,0,0,10,5
31569,Jordan Johnson,Southern Utah,2011,Jr,40,23,9,0,0,0,7,2,2,5,1,1,34,18
23112,"Ray Jones, Jr.",Southern Utah,2011,Sr,80,54,26,8,8,5,59,27,14,66,23,19,103,77
23113,Tyson Koehler,Southern Utah,2011,Jr,15,10,6,0,0,0,21,12,7,0,0,0,11,8
13225,Matt Massey,Southern Utah,2011,Sr,80,61,43,2,2,2,115,43,33,11,2,1,73,57
31565,Chris Nsenki,Southern Utah,2011,Fr,1,1,0,0,0,0,8,2,0,7,0,0,1,0
31570,Julian Scott,Southern Utah,2011,Jr,18,10,8,1,1,1,16,5,2,0,0,0,15,7
13220,Jackson Stevenett,Southern Utah,2011,Jr,88,63,29,1,1,1,209,94,48,27,9,9,128,97
23111,Ramell Taylor,Southern Utah,2011,Sr,97,58,27,12,11,7,190,77,47,15,4,4,97,68
10816,Demetrius Conger,St. Bonaventure,2011,Jr,115,79,30,12,12,10,60,20,4,78,28,24,132,106
10815,Da'Quan Cook,St. Bonaventure,2011,Sr,92,48,24,12,11,8,91,28,24,0,0,0,113,85
10825,Michael Davenport,St. Bonaventure,2011,RS-Sr,16,9,6,1,1,0,19,6,3,13,3,3,12,7
32175,Danny Farrell,St. Bonaventure,2011,So,0,0,0,0,0,0,1,0,0,1,1,1,2,0
30603,Jordan Gathers,St. Bonaventure,2011,Fr,22,14,8,1,1,1,9,2,0,31,5,5,14,7
10817,Jake Houseknecht,St. Bonaventure,2011,Jr,4,3,3,0,0,0,11,3,3,0,0,0,6,5
30604,Chris Johnson (3),St. Bonaventure,2011,Jr,55,32,14,1,1,0,59,16,9,38,15,15,65,57
28029,Charlon Kloof,St. Bonaventure,2011,So,49,30,6,5,4,0,42,14,1,59,22,20,79,52
32176,Zach Moore,St. Bonaventure,2011,Fr,1,1,0,0,0,0,1,0,0,0,0,0,2,2
11654,Eric Mosley,St. Bonaventure,2011,Jr,27,17,2,0,0,0,39,12,4,105,37,35,51,43
30605,Youssou Ndoye,St. Bonaventure,2011,Fr,31,22,13,11,10,5,21,9,8,0,0,0,31,18
10813,Andrew Nicholson,St. Bonaventure,2011,Sr,151,109,56,36,33,21,181,88,50,53,23,22,165,128
10824,Marquise Simmons,St. Bonaventure,2011,RS-Jr,0,0,0,0,0,0,1,0,0,0,0,0,2,2
22575,Matthew Wright,St. Bonaventure,2011,So,36,17,5,1,1,1,49,17,8,126,40,36,36,28
22177,Dre Calloway,St. Francis (NY),2011,RS-Sr,19,11,2,0,0,0,17,4,0,3,0,0,25,12
31774,Jalen Cannon,St. Francis (NY),2011,Fr,98,70,34,18,18,11,55,15,10,0,0,0,118,70
31777,Kevin Douglas,St. Francis (NY),2011,Fr,14,10,5,1,1,1,36,14,6,31,7,7,27,18
20834,Akeem Johnson,St. Francis (NY),2011,Jr,150,101,52,12,11,10,54,16,6,0,0,0,119,83
31773,Brent Jones,St. Francis (NY),2011,Fr,102,48,4,0,0,0,73,17,2,53,15,10,86,62
22178,Matt Milk,St. Francis (NY),2011,So,29,17,12,3,3,3,20,9,6,0,0,0,13,8
18136,Ben Mockford,St. Francis (NY),2011,So,37,16,2,0,0,0,59,20,3,240,83,66,46,33
20839,Justin Newton,St. Francis (NY),2011,Sr,19,11,1,0,0,0,8,2,0,16,3,2,26,14
22180,Travis Nichols,St. Francis (NY),2011,Jr,48,30,17,0,0,0,46,15,4,113,46,44,41,33
20844,Stefan Perunicic,St. Francis (NY),2011,Sr,37,19,9,0,0,0,48,17,3,172,73,59,66,45
31775,P.J. Santavenere,St. Francis (NY),2011,Fr,22,16,7,2,2,0,8,3,2,42,12,12,14,11
22179,Milos Trivic,St. Francis (NY),2011,So,3,2,2,0,0,0,1,0,0,1,0,0,6,1
31776,Lowell Ulmer,St. Francis (NY),2011,RS-Fr,6,5,2,2,2,2,4,0,0,1,0,0,3,1
30408,God's Gift Achiuwa,St. John's,2011,Jr,148,88,53,27,24,23,51,21,6,7,1,1,118,79
31935,Drew Bashen,St. John's,2011,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32591,Boris Brakalov,St. John's,2011,Sr,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24233,Amir Garrett,St. John's,2011,Fr,84,44,23,14,11,9,19,5,3,19,4,4,89,52
30407,Phil Greene IV,St. John's,2011,Fr,65,34,6,3,3,1,134,44,5,77,20,19,36,26
24180,Maurice Harkless,St. John's,2011,Fr,196,127,58,46,43,31,152,49,15,79,17,14,139,94
24201,D'Angelo Harrison,St. John's,2011,Fr,89,37,12,0,0,0,125,45,7,207,76,65,189,152
28719,Nurideen Lindsey,St. John's,2011,So,40,27,2,4,2,1,23,9,2,15,0,0,60,34
24174,Dom Pointer,St. John's,2011,Fr,105,64,25,25,24,12,66,13,4,37,7,6,65,36
31936,Sam Sealy-James,St. John's,2011,Fr,0,0,0,0,0,0,0,0,0,0,0,0,2,0
6473,Malik Stith,St. John's,2011,Jr,20,10,5,0,0,0,24,9,4,13,3,2,15,12
20565,Jamal White,St. John's,2011,Jr,1,1,0,0,0,0,0,0,0,6,2,2,0,0
8530,Matt Dellavedova,Saint Mary's,2011,Jr,73,45,8,0,0,0,110,52,11,169,60,51,161,138
23432,Stephen Holt,Saint Mary's,2011,So,68,49,21,1,1,0,37,12,4,72,27,25,103,79
8595,Rob Jones,Saint Mary's,2011,Sr,128,98,49,17,17,14,164,62,16,123,34,32,115,74
8527,Beau Leveasque,Saint Mary's,2011,So,19,15,12,2,2,2,10,5,4,46,13,12,29,22
8529,Jorden Page,Saint Mary's,2011,So,37,16,3,0,0,0,36,14,5,144,47,38,72,62
23431,Eividas Petrulis,Saint Mary's,2011,Fr,1,0,0,0,0,0,0,0,0,7,2,2,2,1
3942,Kyle Rowley,Saint Mary's,2011,Jr,20,8,5,1,0,0,6,3,2,0,0,0,8,3
23468,Zach Sanchez,Saint Mary's,2011,Fr,0,0,0,0,0,0,0,0,0,3,1,1,0,0
8528,Clint Steindl,Saint Mary's,2011,Sr,14,7,4,0,0,0,22,6,4,143,60,60,32,30
23430,Brad Waldow,Saint Mary's,2011,Fr,123,90,62,17,16,14,39,18,11,0,0,0,99,50
7138,Kenton Walker,Saint Mary's,2011,Sr,61,38,28,11,8,7,42,19,14,1,0,0,26,16
8536,Tim Williams,Saint Mary's,2011,Jr,4,4,3,1,1,1,2,0,0,3,1,1,10,7
8532,Mitchell Young,Saint Mary's,2011,Jr,51,35,23,2,1,1,31,16,7,2,0,0,40,26
23256,Aaron Bright,Stanford,2011,So,69,34,3,0,0,0,83,31,4,163,71,53,115,91
6846,Andy Brown,Stanford,2011,So,3,1,0,0,0,0,4,3,1,0,0,0,7,2
6998,Anthony Brown,Stanford,2011,So,46,26,5,5,4,0,102,38,15,120,42,36,72,45
23258,John Gage,Stanford,2011,So,6,3,1,0,0,0,28,16,12,73,27,25,14,10
6852,Gabriel Harris,Stanford,2011,Jr,12,5,1,1,0,0,18,3,1,11,3,2,25,18
23259,Josh Huestis,Stanford,2011,So,55,31,10,10,9,4,69,30,10,43,12,12,74,38
23260,Robbie Lemons,Stanford,2011,So,1,1,0,0,0,0,2,0,0,5,1,1,0,0
6854,Jarrett Mann,Stanford,2011,Sr,90,40,20,4,4,2,14,1,0,10,1,1,80,49
32048,Wade Morgan,Stanford,2011,Fr,4,0,0,0,0,0,2,0,0,0,0,0,2,0
23261,Stefan Nastic,Stanford,2011,Fr,13,6,2,0,0,0,20,5,2,4,2,0,32,22
6855,Josh Owens,Stanford,2011,Sr,182,115,59,29,27,18,128,62,21,0,0,0,124,77
9346,Dwight Powell,Stanford,2011,So,59,41,24,11,9,8,85,31,12,17,1,1,78,55
24199,Chasson Randle,Stanford,2011,Fr,105,58,18,1,1,0,86,26,1,194,85,66,117,89
30373,Jack Ryan,Stanford,2011,Fr,5,4,2,0,0,0,0,0,0,0,0,0,4,3
6853,Jack Trotter,Stanford,2011,Sr,16,10,8,3,3,3,32,15,7,9,2,2,15,12
6845,Andrew Zimmermann,Stanford,2011,Sr,49,28,15,1,1,1,54,22,15,16,5,4,35,18
31049,Dennis Diaz,Stetson,2011,Fr,11,6,1,0,0,0,13,7,5,52,15,15,11,8
14567,Aaron Graham,Stetson,2011,So,47,28,7,2,2,0,51,16,3,190,68,47,99,77
31050,Willie Green,Stetson,2011,So,78,55,32,26,22,16,63,23,15,16,3,3,72,47
14573,Liam McInerney,Stetson,2011,Jr,30,14,7,0,0,0,18,8,6,43,20,20,30,20
22584,Diego Morales,Stetson,2011,Jr,0,0,0,0,0,0,1,0,0,2,1,1,0,0
14572,Joel Naburgs,Stetson,2011,Jr,39,27,13,0,0,0,26,7,2,149,51,50,47,36
14581,Tyshawn Patterson,Stetson,2011,Jr,30,14,3,0,0,0,27,8,0,36,10,8,36,26
22169,Jermol Paul,Stetson,2011,Sr,14,8,2,0,0,0,4,0,0,10,3,2,20,16
18495,Adam Pegg,Stetson,2011,Jr,155,87,57,0,0,0,114,60,36,51,18,18,117,85
16136,Chris Perez,Stetson,2011,So,123,79,31,1,1,0,103,37,7,99,32,29,102,64
8200,Amara Thompson,Stetson,2011,Jr,22,13,4,2,2,1,18,4,0,6,2,2,31,15
14570,J.R. Weston,Stetson,2011,Jr,4,0,0,0,0,0,2,2,0,13,6,6,5,2
31008,Ron Bracey,Stony Brook,2011,Jr,16,9,5,0,0,0,23,12,2,36,9,7,5,2
17909,Tommy Brenton,Stony Brook,2011,Jr,121,73,27,15,14,5,23,7,0,10,3,2,131,82
17901,Danny Carter,Stony Brook,2011,Sr,16,5,4,0,0,0,10,2,1,25,9,8,5,5
22648,Dave Coley,Stony Brook,2011,So,82,49,9,1,1,0,163,56,14,46,14,14,90,67
17898,Bryan Dougher,Stony Brook,2011,Sr,54,27,5,0,0,0,80,21,2,246,89,58,75,59
17904,Leonard Hayes,Stony Brook,2011,Jr,13,7,3,0,0,0,27,5,2,101,26,24,12,9
22647,Anthony Jackson,Stony Brook,2011,So,13,4,0,0,0,0,42,17,3,81,33,32,42,34
17900,Dallis Joyner,Stony Brook,2011,Sr,142,96,36,16,15,11,50,22,9,1,0,0,93,52
17903,Eric McAlister,Stony Brook,2011,So,16,7,5,5,5,4,25,8,4,10,3,3,10,9
22650,Al Rapier,Stony Brook,2011,Sr,139,82,35,5,5,4,52,18,4,5,0,0,66,44
22649,Ben Resner,Stony Brook,2011,Jr,3,2,0,0,0,0,3,2,0,0,0,0,3,2
17905,Marcus Rouse,Stony Brook,2011,Jr,11,9,3,0,0,0,72,29,20,43,13,12,31,25
24158,Michael Carter-Williams,Syracuse,2011,Fr,22,13,3,8,5,3,18,5,0,18,7,7,23,13
24156,Rakeem Christmas,Syracuse,2011,Fr,47,34,28,20,17,17,28,9,8,0,0,0,28,16
22424,Russ DeRemer,Syracuse,2011,So,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9362,C.J. Fair,Syracuse,2011,So,88,58,34,19,19,14,136,51,30,24,6,6,105,78
22422,Nolan Hart,Syracuse,2011,So,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6523,Griffin Hoffmann,Syracuse,2011,Jr,0,0,0,0,0,0,0,0,0,3,1,1,0,0
6530,Scoop Jardine,Syracuse,2011,Sr,86,62,18,0,0,0,77,25,7,103,39,23,69,38
6528,Mookie Jones,Syracuse,2011,Jr,2,1,1,2,1,1,3,0,0,17,5,5,5,3
6525,Kris Joseph,Syracuse,2011,Sr,112,79,34,28,25,19,130,34,5,148,51,48,157,117
22423,Baye Moussa Keita,Syracuse,2011,So,42,30,19,10,7,6,3,2,0,0,0,0,24,16
6526,Matt Lyde-Cajuste,Syracuse,2011,Jr,0,0,0,0,0,0,1,1,0,0,0,0,0,0
7105,Fab Melo,Syracuse,2011,So,108,78,56,51,45,39,65,20,11,0,0,0,60,38
30406,Albert Nassar,Syracuse,2011,Fr,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6521,Brandon Reese,Syracuse,2011,Sr,3,1,0,0,0,0,3,0,0,2,0,0,7,5
6529,Nick Resavy,Syracuse,2011,Sr,0,0,0,0,0,0,2,1,1,2,0,0,0,0
6524,James Southerland,Syracuse,2011,Jr,37,31,19,16,14,11,59,28,18,110,37,35,33,23
6527,Matt Tomaszewski,Syracuse,2011,Sr,1,1,0,0,0,0,1,0,0,7,4,4,0,0
2282,Brandon Triche,Syracuse,2011,Jr,78,49,25,11,10,8,89,30,4,120,42,36,80,62
9280,Dion Waiters,Syracuse,2011,So,144,90,34,29,26,13,100,39,11,113,41,32,118,86
30626,Kyan Anderson,Texas Christian,2011,Fr,92,43,14,0,0,0,46,18,10,89,32,28,71,55
24960,Nate Butler-Lind,Texas Christian,2011,Jr,40,15,4,5,3,2,28,4,2,31,11,10,27,16
22375,J.R. Cadot,Texas Christian,2011,Sr,148,92,41,23,20,16,39,13,5,57,18,16,162,111
30625,Connell Crossland,Texas Christian,2011,Jr,34,21,5,2,2,0,7,2,2,18,7,5,17,10
22376,Amric Fields,Texas Christian,2011,So,81,59,34,15,14,10,56,26,20,90,31,27,75,55
9947,Garlon Green,Texas Christian,2011,Jr,66,45,26,23,22,15,74,25,10,118,39,35,89,71
9944,Cheick Kone,Texas Christian,2011,Jr,2,1,1,0,0,0,6,1,1,0,0,0,3,2
30627,Adrick McKinney,Texas Christian,2011,Jr,98,52,30,5,3,3,65,17,5,1,0,0,83,37
22377,Thomas Montigel,Texas Christian,2011,So,1,1,1,0,0,0,0,0,0,3,2,2,2,1
22379,Jarvis Ray,Texas Christian,2011,So,8,6,2,3,2,1,2,2,2,6,1,1,7,4
3705,Hank Thorns,Texas Christian,2011,Sr,114,51,7,0,0,0,67,15,1,189,74,40,120,90
10874,Craig Williams,Texas Christian,2011,Sr,79,49,26,1,1,1,58,19,11,63,22,19,75,53
31966,Chris Zurcher,Texas Christian,2011,Fr,5,3,0,0,0,0,0,0,0,3,2,2,0,0
22529,Aaron Brown,Temple,2011,So,49,31,28,5,5,5,14,3,1,94,39,38,29,19
30601,Will Cummings,Temple,2011,Fr,11,5,4,1,1,0,3,0,0,8,4,4,14,7
10885,T.J. DiLeo,Temple,2011,Jr,22,16,11,2,2,1,9,7,5,25,8,8,33,22
10879,Micheal Eric,Temple,2011,Sr,87,54,29,12,11,7,57,21,12,0,0,0,37,21
10876,Juan Fernandez,Temple,2011,Sr,23,16,4,0,0,0,132,42,4,153,66,54,51,41
10875,Jake Godino,Temple,2011,Sr,0,0,0,0,0,0,1,1,0,2,1,1,4,0
10881,Rahlir Hollis-Jefferson,Temple,2011,Jr,127,89,54,18,17,12,89,34,27,1,0,0,87,50
22527,Anthony Lee,Temple,2011,Fr,103,57,38,13,11,11,24,7,5,0,0,0,53,31
22528,Jimmy McDonnell,Temple,2011,Fr,0,0,0,0,0,0,2,1,1,2,0,0,0,0
10882,Ramone Moore,Temple,2011,Sr,137,80,37,7,7,6,172,58,17,149,57,44,139,106
30602,Nick Pendergast,Temple,2011,Fr,2,2,2,1,1,1,0,0,0,0,0,0,0,0
10877,Khalif Wyatt,Temple,2011,Jr,103,64,18,3,3,2,95,45,5,140,53,42,180,154
3867,Muniru Bawa,Tennessee State,2011,So,8,2,1,0,0,0,6,0,0,0,0,0,4,3
31380,Kharon Butcher,Tennessee State,2011,Fr,4,4,0,0,0,0,4,0,0,28,8,8,22,11
19399,Chris Conner,Tennessee State,2011,Jr,4,2,0,0,0,0,3,0,0,17,5,5,8,4
11707,Robert Covington,Tennessee State,2011,Jr,148,106,59,35,33,24,110,41,11,145,65,60,129,100
10058,Jordan Cyphers,Tennessee State,2011,Jr,30,16,8,6,6,4,47,17,3,121,44,43,68,51
11708,Tashan Fredrick,Tennessee State,2011,Jr,7,4,1,0,0,0,9,4,2,7,1,1,7,6
22458,Michael Green,Tennessee State,2011,So,17,10,9,7,6,5,12,3,3,2,0,0,14,12
31381,Jay Harris (2),Tennessee State,2011,Fr,19,8,1,0,0,0,19,6,2,31,6,6,38,20
22461,Patrick Miller,Tennessee State,2011,So,84,53,7,1,0,0,141,50,15,54,16,13,155,104
22462,Kenny Moore,Tennessee State,2011,Sr,49,32,11,0,0,0,44,8,2,54,17,16,78,57
11709,Wil Peters,Tennessee State,2011,Sr,34,20,5,0,0,0,67,22,1,114,36,30,64,51
22463,M.J. Rhett,Tennessee State,2011,Fr,65,39,24,17,16,15,50,14,6,0,0,0,41,23
7298,Kellen Thornton,Tennessee State,2011,Jr,88,66,40,10,9,8,117,44,17,14,5,5,96,57
11831,Zach Bailey,Tennessee Tech ,2011,Sr,56,34,20,0,0,0,32,11,5,91,31,30,93,77
11829,Terrell Barnes,Tennessee Tech ,2011,Jr,55,29,14,0,0,0,17,3,2,0,0,0,59,25
11826,Jud Dillard,Tennessee Tech ,2011,Jr,203,133,84,28,25,21,147,58,24,33,7,6,205,169
11823,Chase Dunn,Tennessee Tech ,2011,So,19,7,2,0,0,0,7,2,0,61,16,14,24,20
22485,Mitchell Hill,Tennessee Tech ,2011,Fr,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11828,Riley Hunley,Tennessee Tech ,2011,Sr,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11820,Bassey Inameti,Tennessee Tech ,2011,Sr,37,24,15,10,8,8,38,19,15,2,0,0,52,29
22484,Javon McKay,Tennessee Tech ,2011,Fr,33,19,14,10,8,6,11,7,5,6,1,1,31,19
6166,Liam McMorrow,Tennessee Tech ,2011,Sr,67,40,29,20,17,13,16,8,6,0,0,0,62,40
11827,Kevin Murphy,Tennessee Tech ,2011,Sr,102,65,39,22,21,14,246,95,20,190,79,51,172,124
22466,Dennis Ogbe,Tennessee Tech ,2011,So,39,28,18,3,2,2,7,5,4,9,2,2,28,20
5668,Zac Swansey,Tennessee Tech ,2011,Sr,46,30,6,1,1,1,83,27,7,117,43,17,32,17
28782,Galen Campbell,Tennessee,2011,Fr,1,1,0,0,0,0,0,0,0,2,0,0,0,0
9411,Trae Golden,Tennessee,2011,So,80,44,8,6,6,2,112,47,5,129,50,40,157,130
5916,Kenny Hall,Tennessee,2011,Jr,65,48,25,22,19,13,48,13,3,0,0,0,49,32
20989,Ryan Kilmartin,Tennessee,2011,So,0,0,0,0,0,0,0,0,0,1,1,0,0,0
28784,Brandon Lopez,Tennessee,2011,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28785,Yemi Makanjuola,Tennessee,2011,Fr,34,23,11,3,2,0,10,3,2,0,0,0,22,12
3544,Jeronne Maymon,Tennessee,2011,Jr,164,113,68,12,12,8,98,36,15,5,0,0,184,121
5921,Skylar McBee,Tennessee,2011,Jr,2,1,0,0,0,0,17,3,1,161,63,61,31,26
9345,Jordan McRae,Tennessee,2011,So,62,41,14,10,9,7,76,17,6,119,39,36,79,60
6230,Dwight Miller,Tennessee,2011,Jr,24,13,4,4,4,3,17,8,3,8,4,4,8,2
14427,Rob Murphy,Tennessee,2011,Jr,1,0,0,0,0,0,0,0,0,0,0,0,2,1
28787,Josh Richardson,Tennessee,2011,Fr,21,12,4,3,3,3,43,15,4,38,9,9,25,16
24264,Jarnell Stokes,Tennessee,2011,Fr,62,44,25,11,10,8,53,19,10,3,0,0,65,37
23465,Tyler Summitt,Tennessee,2011,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5912,Cam Tatum,Tennessee,2011,Sr,49,24,5,6,5,0,78,22,2,137,47,36,58,44
28786,Wes Washpun,Tennessee,2011,Fr,7,3,0,1,0,0,11,3,0,3,0,0,8,4
5920,Renaldo Woolridge,Tennessee,2011,Jr,37,22,18,7,7,7,26,5,3,43,16,14,11,6
9387,Daniel Alexander,Texas A&M,2011,Fr,12,9,7,3,3,2,17,5,4,32,12,10,8,4
23314,Alex Baird,Texas A&M,2011,Sr,0,0,0,0,0,0,0,0,0,2,0,0,5,2
24194,Jamal Branch,Texas A&M,2011,Fr,23,12,1,0,0,0,16,5,1,9,3,2,7,3
23317,Keith Davis,Texas A&M,2011,So,25,15,5,5,4,2,12,3,1,0,0,0,18,8
28937,Jordan Green,Texas A&M,2011,Fr,44,25,9,8,8,3,20,7,4,35,8,7,31,18
4284,Dash Harris,Texas A&M,2011,Sr,53,25,6,3,3,0,43,10,2,65,20,17,39,21
4293,Naji Hibbert,Texas A&M,2011,Jr,15,10,2,0,0,0,39,10,3,44,16,15,20,11
23316,Jarod Jahns,Texas A&M,2011,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28936,Grant Jolly,Texas A&M,2011,Fr,0,0,0,0,0,0,0,0,0,0,0,0,2,1
5757,Zach Kinsley,Texas A&M,2011,Sr,4,1,0,1,1,0,16,5,3,39,11,10,11,6
4285,David Loubeau,Texas A&M,2011,Sr,119,76,42,15,12,9,157,57,22,8,2,2,107,80
23315,Blake McDonald,Texas A&M,2011,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
