GMID,Name,School,Year,Grade,S2PA,S2PM,S2PMAss,DunkA,DunkM,DunkAss,L2PA,L2PM,L2PMAss,A3P,M3P,Ass3PM,FTA,FTM
22453,Romaric Lasme,Morehead State,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22452,Arthur McMilan,Morehead State,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6207,Ty Proffitt,Morehead State,2010,Jr,8,6,2,0,0,0,15,5,0,38,15,8,6,6
22449,Reggie Williams,Morehead State,2010,Fr,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19461,Ameer Ali,Morgan State,2010,Jr,8,3,2,0,0,0,5,1,1,0,0,0,10,5
23702,Derrick Banks,Morgan State,2010,Fr,0,0,0,0,0,0,0,0,0,3,1,1,2,2
11235,Larry Bastfield,Morgan State,2010,Jr,8,4,0,0,0,0,6,0,0,1,0,0,9,6
23602,Justin Black,Morgan State,2010,Fr,14,5,1,0,0,0,7,1,0,17,8,5,7,5
19460,Adam Braswell,Morgan State,2010,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14335,Aric Brooks,Morgan State,2010,Jr,9,8,0,0,0,0,15,5,0,4,1,1,20,15
23599,Ian Chiles,Morgan State,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,2,1
19466,Dewayne Jackson,Morgan State,2010,So,17,14,7,4,4,3,10,2,0,28,10,8,9,4
23601,Justin Jackson (2),Morgan State,2010,Fr,0,0,0,0,0,0,2,0,0,1,0,0,0,0
19468,Gene Johnson,Morgan State,2010,Sr,2,1,1,0,0,0,2,0,0,0,0,0,2,1
23603,Tola Lawal,Morgan State,2010,Jr,11,3,3,0,0,0,3,0,0,0,0,0,4,4
23600,Jake Lockhart,Morgan State,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19473,Rodney Stokes,Morgan State,2010,Sr,7,6,3,1,1,1,5,0,0,0,0,0,2,0
19472,Kevin Thompson,Morgan State,2010,Jr,16,11,7,1,0,0,26,8,3,0,0,0,15,9
20655,Shawn Atupem,Mount St. Mary's,2010,Sr,12,7,5,1,1,0,23,5,1,0,0,0,14,10
20654,Raven Barber,Mount St. Mary's,2010,So,7,5,3,0,0,0,10,3,2,0,0,0,14,7
20652,Oliver Brown,Mount St. Mary's,2010,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20645,Jean Cajou,Mount St. Mary's,2010,Sr,1,0,0,0,0,0,1,0,0,3,0,0,1,0
23199,Josh Castellanos,Mount St. Mary's,2010,Fr,3,0,0,0,0,0,4,2,0,4,0,0,11,8
23198,Evan Cleveland,Mount St. Mary's,2010,Fr,6,0,0,0,0,0,2,0,0,1,1,1,3,0
20643,David Golladay,Mount St. Mary's,2010,Fr,5,1,0,0,0,0,6,2,0,2,0,0,3,1
20656,Tayvon Jackson,Mount St. Mary's,2010,Sr,4,1,1,0,0,0,5,2,2,1,0,0,8,5
23197,Dan Kenny,Mount St. Mary's,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23200,Julian Norfleet,Mount St. Mary's,2010,Fr,6,6,4,0,0,0,5,2,1,27,8,6,3,3
20642,Danny Thompson (2),Mount St. Mary's,2010,Jr,12,5,5,1,1,1,10,2,2,0,0,0,8,4
20650,Lamar Trice,Mount St. Mary's,2010,Jr,18,8,0,0,0,0,9,3,1,24,6,3,3,1
20644,Jacolby Wells,Mount St. Mary's,2010,So,3,0,0,0,0,0,4,0,0,0,0,0,0,0
9462,Ivan Aska,Murray State,2010,Jr,11,8,5,1,1,1,27,9,5,0,0,0,5,3
12051,Jordan Burge,Murray State,2010,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12049,Isaiah Canaan,Murray State,2010,So,7,3,0,0,0,0,13,3,1,18,7,5,14,9
12047,Edward Daniel,Murray State,2010,So,2,2,2,1,1,1,3,1,1,0,0,0,6,3
22494,Brandon Garrett,Murray State,2010,So,1,1,1,1,1,1,4,0,0,0,0,0,2,1
22492,Chris Griffin,Murray State,2010,Fr,0,0,0,0,0,0,2,0,0,0,0,0,1,0
22495,Shawn Jackson,Murray State,2010,Fr,1,1,1,0,0,0,7,1,1,0,0,0,5,4
12045,B.J. Jenkins,Murray State,2010,Sr,4,1,1,0,0,0,5,2,2,20,6,5,9,9
3620,Jewuan Long,Murray State,2010,Jr,4,2,1,0,0,0,5,2,0,5,3,3,15,13
12050,Jeffery McClain,Murray State,2010,Sr,5,4,0,0,0,0,13,4,1,0,0,0,11,9
7143,Isacc Miles,Murray State,2010,Sr,7,5,2,0,0,0,11,4,0,16,6,4,5,2
12046,Donte Poole,Murray State,2010,Jr,2,2,0,0,0,0,4,0,0,6,3,3,5,3
22493,Jeff Reese,Murray State,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12052,Picasso Simmons,Murray State,2010,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19603,R.J. Buck,North Carolina A&T,2010,So,9,5,3,2,1,0,5,2,0,0,0,0,2,1
19605,Thomas Coleman,North Carolina A&T,2010,Sr,13,8,3,6,5,2,20,6,3,0,0,0,8,3
23619,Thomas Cooper,North Carolina A&T,2010,Fr,0,0,0,0,0,0,2,1,1,3,1,1,2,1
23614,Cristian Henry,North Carolina A&T,2010,So,1,0,0,0,0,0,6,1,1,0,0,0,1,0
19601,Marc Hill,North Carolina A&T,2010,Jr,13,4,0,0,0,0,10,3,0,9,3,3,8,8
23618,Ray Lester,North Carolina A&T,2010,Fr,3,3,2,0,0,0,6,2,2,0,0,0,3,1
19606,Brock Moorman,North Carolina A&T,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19594,Adrian Powell,North Carolina A&T,2010,So,6,4,2,1,1,0,7,1,0,7,2,2,4,2
19602,Nic Simpson,North Carolina A&T,2010,Jr,8,5,0,0,0,0,16,7,0,33,10,9,5,4
19600,Lawrence Smith,North Carolina A&T,2010,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23615,Jeremy Underwood,North Carolina A&T,2010,Fr,1,0,0,0,0,0,6,1,0,4,3,3,5,4
19596,DaMetrius Upchurch,North Carolina A&T,2010,So,4,3,0,1,1,0,6,0,0,0,0,0,3,1
19599,Jared Williams,North Carolina A&T,2010,Jr,1,0,0,0,0,0,1,1,1,9,2,2,4,4
19595,Austin Witter,North Carolina A&T,2010,So,1,0,0,1,0,0,8,0,0,17,6,5,1,0
23629,Tramar Beaman,North Carolina Central,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23620,David Best,North Carolina Central,2010,So,2,2,1,0,0,0,9,3,0,0,0,0,2,0
23622,Emanuel Chapman,North Carolina Central,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17429,Nick Chasten,North Carolina Central,2010,Jr,1,1,0,0,0,0,9,2,2,0,0,0,2,0
21388,Landon Clement,North Carolina Central,2010,Jr,1,1,0,0,0,0,5,2,0,21,5,3,5,4
23626,Marvin Fitzgerald,North Carolina Central,2010,So,0,0,0,0,0,0,2,0,0,0,0,0,0,0
17428,Michael Glasker,North Carolina Central,2010,Sr,0,0,0,0,0,0,0,0,0,2,0,0,0,0
23625,Marcus Graham,North Carolina Central,2010,RS-So,0,0,0,0,0,0,3,1,0,0,0,0,2,1
23627,Tim Hobbs,North Carolina Central,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23623,Jeremy Ingram,North Carolina Central,2010,Fr,1,1,1,0,0,0,0,0,0,1,0,0,2,2
6416,Justin Leemow,North Carolina Central,2010,Jr,4,2,0,0,0,0,6,3,0,1,0,0,5,2
17422,Dijon Manns,North Carolina Central,2010,So,3,3,2,0,0,0,3,2,1,0,0,0,2,2
17425,Jonathan Nicely,North Carolina Central,2010,Jr,1,0,0,0,0,0,3,0,0,0,0,0,0,0
23628,Tracy O'Neal,North Carolina Central,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17423,Dwayne Sims,North Carolina Central,2010,Sr,0,0,0,0,0,0,0,0,0,2,1,1,0,0
17430,P.J. Taylor,North Carolina Central,2010,Sr,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9466,C.J. Wilkerson,North Carolina Central,2010,Sr,4,4,2,1,1,0,10,4,1,10,3,3,12,9
22852,J.J. Avila,Navy,2010,Fr,1,0,0,0,0,0,1,0,0,3,1,1,0,0
8947,O.J. Avworo,Navy,2010,Sr,1,1,0,0,0,0,2,0,0,0,0,0,6,4
17303,Greg Brown,Navy,2010,Sr,1,0,0,0,0,0,2,0,0,3,2,1,0,0
17312,Ted Connolly,Navy,2010,Jr,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17309,Romeo Garcia,Navy,2010,Sr,2,2,1,0,0,0,2,0,0,2,0,0,0,0
22853,Jacob Liebert,Navy,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22849,James Loupos,Navy,2010,Fr,0,0,0,0,0,0,0,0,0,3,0,0,2,2
22851,Isaiah Roberts,Navy,2010,Fr,1,0,0,0,0,0,3,2,1,2,0,0,2,0
17301,Carlton Smith,Navy,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17305,Jordan Sugars,Navy,2010,Jr,3,2,0,0,0,0,3,0,0,8,1,1,2,1
17306,Mark Veazey,Navy,2010,Sr,4,3,2,0,0,0,12,3,1,0,0,0,2,2
22848,Brennan Wyatt,Navy,2010,Fr,1,1,0,0,0,0,0,0,0,1,0,0,3,1
22850,Thurgood Wynn,Navy,2010,Fr,0,0,0,0,0,0,0,0,0,1,0,0,1,0
23298,Andre Almeida,Nebraska,2010,Jr,24,14,8,5,5,5,47,19,8,0,0,0,19,7
4585,Drake Beranek,Nebraska,2010,Sr,13,8,5,0,0,0,20,8,4,32,8,8,16,13
6779,Kamyron Brown,Nebraska,2010,Jr,1,1,0,0,0,0,5,0,0,0,0,0,1,1
4239,Brian Diaz,Nebraska,2010,So,64,43,33,1,1,1,113,41,11,0,0,0,46,21
4587,Mike Fox,Nebraska,2010,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4240,Ray Gallegos,Nebraska,2010,So,3,2,2,0,0,0,12,1,1,15,2,2,4,2
4586,Lance Jeter,Nebraska,2010,Sr,68,47,6,0,0,0,59,20,2,55,18,15,82,58
4232,Eshaunte Jones,Nebraska,2010,So,2,1,1,0,0,0,8,0,0,40,15,13,11,8
4233,Matt Karn,Nebraska,2010,Sr,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4237,Toney McCray,Nebraska,2010,Jr,36,25,9,4,4,3,61,23,14,64,25,25,35,23
4584,Christopher Niemann,Nebraska,2010,So,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4228,Brandon Richardson,Nebraska,2010,Jr,32,21,4,0,0,0,18,5,3,38,8,8,57,52
4242,Christian Standhardinger,Nebraska,2010,So,3,1,1,0,0,0,9,2,1,1,0,0,5,3
4241,Brandon Ubel,Nebraska,2010,So,21,14,10,1,0,0,25,12,4,19,5,5,43,37
23299,Caleb Walker,Nebraska,2010,Jr,29,17,10,2,2,2,23,9,3,37,13,13,37,23
23391,Illiwa Baldwin,Nevada,2010,Jr,14,7,4,1,0,0,1,1,0,0,0,0,9,5
23393,Jordan Burris,Nevada,2010,Fr,5,0,0,0,0,0,8,1,0,13,4,3,4,3
23388,Deonte Burton,Nevada,2010,Fr,29,15,2,0,0,0,35,13,1,35,6,3,54,42
9036,Adam Carp,Nevada,2010,Sr,0,0,0,0,0,0,1,0,0,0,0,0,2,1
23389,Derrell Conner,Nevada,2010,Jr,3,2,1,0,0,0,14,3,2,12,4,1,8,4
9043,Marko Cukic,Nevada,2010,So,2,2,2,0,0,0,2,1,0,0,0,0,0,0
3655,Olek Czyz,Nevada,2010,Jr,13,10,3,4,4,1,11,5,1,13,4,4,25,17
23390,Devonte Elliott,Nevada,2010,Fr,10,4,2,2,1,1,5,1,1,0,0,0,6,4
10978,Jerry Evans,Nevada,2010,Fr,11,4,1,0,0,0,10,3,1,10,3,3,19,14
23392,Jordan Finn,Nevada,2010,Fr,8,4,1,0,0,0,4,2,0,5,0,0,13,11
9040,Keith Fuetsch,Nevada,2010,So,0,0,0,0,0,0,1,0,0,2,0,0,0,0
9039,Dario Hunt,Nevada,2010,Jr,44,33,19,9,9,6,40,6,2,0,0,0,42,29
9044,Patrick Nyeko,Nevada,2010,So,3,2,0,0,0,0,0,0,0,0,0,0,2,0
23394,Kevin Panzer,Nevada,2010,Fr,8,4,3,0,0,0,11,1,0,11,3,3,4,1
3857,Malik Story,Nevada,2010,So,24,10,2,0,0,0,41,13,3,53,21,10,19,14
17840,Alvin Abreu,New Hampshire,2010,RS-Sr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17841,Brian Benson,New Hampshire,2010,Jr,2,2,1,2,2,1,3,2,1,7,4,4,11,7
22666,Jordon Bronner,New Hampshire,2010,Fr,3,1,0,0,0,0,4,2,1,5,1,0,0,0
22665,DeAndray Buckley,New Hampshire,2010,Fr,7,6,1,0,0,0,4,1,0,0,0,0,9,8
17851,Tyrone Conley,New Hampshire,2010,Sr,16,9,4,0,0,0,8,1,1,25,8,7,10,3
17845,Dane DiLiegro,New Hampshire,2010,Sr,15,10,6,1,1,1,14,0,0,0,0,0,6,4
17850,Ryan Herrion,New Hampshire,2010,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17843,Chris Matagrano,New Hampshire,2010,So,2,0,0,0,0,0,2,2,1,0,0,0,0,0
22667,Scott Morris,New Hampshire,2010,Fr,1,1,0,1,1,0,0,0,0,6,1,1,0,0
17846,Ferg Myrick,New Hampshire,2010,So,19,11,1,0,0,0,9,2,0,13,5,5,20,13
22668,Kazadi Nyanguila,New Hampshire,2010,Fr,3,2,1,0,0,0,2,0,0,0,0,0,4,3
17842,Chandler Rhoads,New Hampshire,2010,So,8,2,1,0,0,0,9,2,0,9,4,4,13,9
17847,James Valladares,New Hampshire,2010,Sr,3,3,1,0,0,0,2,0,0,8,2,1,0,0
9069,Gordo Castillo,New Mexico State,2010,Sr,9,4,1,0,0,0,12,6,3,56,23,23,33,30
9081,Makhtar Diop,New Mexico State,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23397,Renaldo Dixon,New Mexico State,2010,Fr,8,5,4,2,2,2,3,3,1,0,0,0,5,4
9084,Troy Gillenwater,New Mexico State,2010,Jr,32,20,8,2,2,2,87,35,12,36,12,11,75,54
23396,Drew Herig,New Mexico State,2010,Fr,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23395,Christian Kabongo,New Mexico State,2010,Fr,35,18,8,2,2,2,43,13,1,28,4,3,40,24
9075,Hernst Laroche,New Mexico State,2010,Jr,21,15,4,0,0,0,57,20,1,32,9,8,30,19
9070,Mouhamadou N'doye,New Mexico State,2010,So,1,0,0,0,0,0,1,0,0,0,0,0,0,0
23398,Tshilidzi Nephawe,New Mexico State,2010,Fr,32,18,7,3,2,2,16,5,1,0,0,0,24,17
9074,Hamidu Rahman,New Mexico State,2010,Jr,22,12,9,3,3,3,14,0,0,0,0,0,32,14
9072,Bandja Sy,New Mexico State,2010,So,9,7,3,3,2,1,9,3,1,20,4,4,8,5
9085,Tyrone Watson,New Mexico State,2010,So,26,15,5,1,1,1,14,1,0,16,4,3,31,20
59043,Brandon West,New Mexico State,2010,Fr,7,3,1,1,0,0,8,3,3,1,0,0,9,5
9849,Chad Adams,New Mexico,2010,So,10,6,5,0,0,0,3,0,0,8,2,2,10,7
22372,Cameron Bairstow,New Mexico,2010,Fr,7,4,1,0,0,0,7,3,3,0,0,0,11,7
9850,Curtis Dennis,New Mexico,2010,So,1,1,1,0,0,0,2,1,1,5,1,1,2,2
9852,Jamal Fenton,New Mexico,2010,So,16,9,0,0,0,0,11,2,0,38,12,9,27,18
9851,Dairese Gary,New Mexico,2010,Sr,58,36,3,1,1,0,27,13,1,30,12,11,95,75
2412,Drew Gordon,New Mexico,2010,Jr,72,50,32,18,18,12,68,22,15,0,0,0,41,24
9848,A.J. Hardeman,New Mexico,2010,Jr,55,33,20,4,3,3,43,13,6,0,0,0,32,21
9391,Alex Kirk,New Mexico,2010,Fr,10,5,3,3,2,1,25,10,7,14,4,4,12,9
9855,Phillip McDonald,New Mexico,2010,Jr,22,11,4,6,4,2,25,10,5,62,24,24,33,24
2416,Emmanuel Negedu,New Mexico,2010,Jr,3,1,0,0,0,0,1,0,0,1,0,0,0,0
22371,Chris Perez (2),New Mexico,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22374,Tony Snell,New Mexico,2010,Fr,12,5,1,2,1,1,10,4,2,43,16,15,15,14
22373,Kendall Williams,New Mexico,2010,Fr,28,21,4,0,0,0,31,6,0,63,26,18,74,54
24033,Max Banchy,New Orleans,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23812,Colby Barnes,New Orleans,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23811,Jamie Boley,New Orleans,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23996,Kevin Caire,New Orleans,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23810,Brandon Canady,New Orleans,2010,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9356,Luke Cothron,New Orleans,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23809,Jonathan Estis,New Orleans,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23995,Reginald Franklin,New Orleans,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23808,Matt Gaudreau,New Orleans,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20176,Lenny Harmon,New Orleans,2010,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23805,Bryce Kemp,New Orleans,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23806,Jarred Kinsey,New Orleans,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23800,Ryan Kinsley,New Orleans,2010,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5757,Zach Kinsley,New Orleans,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23801,Brandon Knight (2),New Orleans,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21656,Jarred Lafont,New Orleans,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23803,Tyson Roach,New Orleans,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24034,K.C. Ross-Miller,New Orleans,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20174,Jaroslav Tyrna,New Orleans,2010,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23804,Antonio Wertz,New Orleans,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18327,Kashief Edwards,Niagara,2010,Jr,14,11,10,2,2,2,21,6,2,2,1,1,14,8
18331,Scooter Gillette,Niagara,2010,So,4,3,3,2,2,2,4,1,1,0,0,0,7,3
23878,Skylar Jones,Niagara,2010,Fr,1,1,0,0,0,0,5,1,0,7,0,0,2,2
9337,Marvin Jordan,Niagara,2010,Fr,1,1,1,0,0,0,5,3,0,16,6,5,2,1
18329,Luuk Kortekaas,Niagara,2010,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18330,Paul Kowalski,Niagara,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23879,Malcolm Lemmons,Niagara,2010,Fr,3,1,0,0,0,0,3,0,0,3,1,1,6,6
23880,Antoine Mason,Niagara,2010,RS-Fr,1,1,0,0,0,0,6,2,0,7,2,2,12,8
18328,Kevon Moore,Niagara,2010,Jr,2,1,1,0,0,0,2,0,0,7,1,1,5,1
18321,Anthony Nelson,Niagara,2010,Sr,6,3,0,0,0,0,2,1,0,18,8,1,12,10
18325,Eric Williams (2),Niagara,2010,So,5,4,1,0,0,0,8,1,1,0,0,0,3,1
21663,Patrick Agho,Nicholls State,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21658,Justin Ayers,Nicholls State,2010,Sr,3,1,1,0,0,0,5,2,0,10,5,5,12,8
9733,Anatoly Bose,Nicholls State,2010,Sr,9,6,4,0,0,0,39,11,4,54,12,11,64,53
21660,Kellan Carter,Nicholls State,2010,Sr,11,6,2,0,0,0,6,1,1,0,0,0,5,2
21661,Kenny Franklin,Nicholls State,2010,Sr,1,1,0,0,0,0,6,2,0,20,5,4,1,0
21650,Bryan Hammond,Nicholls State,2010,Fr,9,6,6,0,0,0,8,3,1,3,1,1,4,0
21655,Fred Hunter,Nicholls State,2010,RS-Jr,34,21,11,0,0,0,15,6,3,7,2,2,15,11
22260,Ben Martin,Nicholls State,2010,Jr,1,1,0,0,0,0,0,0,0,22,6,6,0,0
22970,Elridge Moore,Nicholls State,2010,Fr,6,2,1,0,0,0,3,1,0,1,0,0,1,0
21649,Andy Roethle,Nicholls State,2010,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22968,Chris Talkington,Nicholls State,2010,Fr,2,1,1,0,0,0,0,0,0,8,3,2,1,0
22969,Dantrell Thomas,Nicholls State,2010,Fr,12,5,1,0,0,0,8,3,0,3,0,0,4,3
23704,Will Bond,N.J.I.T.,2010,Fr,0,0,0,0,0,0,2,0,0,4,3,2,0,0
13963,Chris Flores,N.J.I.T.,2010,So,9,4,1,0,0,0,9,1,1,5,1,1,6,4
66920,Dytanya Johnson,N.J.I.T.,2010,Fr,0,0,0,0,0,0,7,2,0,0,0,0,0,0
23699,Lamar Kearse,N.J.I.T.,2010,Fr,2,1,0,0,0,0,2,0,0,5,2,1,0,0
13975,Sean McCarthy,N.J.I.T.,2010,So,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13971,P.J. Miller,N.J.I.T.,2010,So,7,2,0,0,0,0,8,3,1,1,0,0,14,7
13962,Arjun Ohri,N.J.I.T.,2010,Jr,0,0,0,0,0,0,1,0,0,2,1,1,0,0
23698,Drew Onyebuchi,N.J.I.T.,2010,Fr,1,1,0,0,0,0,1,0,0,0,0,0,2,0
13973,Ryan Regis,N.J.I.T.,2010,Jr,0,0,0,0,0,0,2,1,1,0,0,0,1,0
13974,Sammy Schickel,N.J.I.T.,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13976,Teddy Schickel,N.J.I.T.,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23700,Kherel Silcott,N.J.I.T.,2010,Fr,1,0,0,0,0,0,0,0,0,0,0,0,4,2
13967,Isaiah Wilkerson,N.J.I.T.,2010,Jr,1,0,0,0,0,0,13,4,4,7,3,3,4,2
13968,Jheryl Wilson,N.J.I.T.,2010,Sr,7,2,1,0,0,0,3,2,1,8,1,1,3,1
19542,Kris Brown,Norfolk State,2010,So,1,0,0,0,0,0,0,0,0,1,0,0,0,0
23604,Brandon Goode,Norfolk State,2010,Fr,1,0,0,0,0,0,1,0,0,0,0,0,0,0
18557,Rob Hampton,Norfolk State,2010,Sr,8,5,3,0,0,0,5,2,1,4,0,0,19,14
23611,Malik Johnson,Norfolk State,2010,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23613,Riley Maye,Norfolk State,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8026,Rodney McCauley,Norfolk State,2010,Jr,6,4,1,0,0,0,2,0,0,1,0,0,2,0
16285,Chris McEachin,Norfolk State,2010,Jr,7,2,2,0,0,0,3,1,0,10,4,3,4,1
19543,Kyle O'Quinn,Norfolk State,2010,Jr,5,3,2,0,0,0,14,4,2,4,0,0,2,1
19534,Aleek Pauline,Norfolk State,2010,Sr,0,0,0,0,0,0,3,0,0,2,0,0,8,7
19545,Reggie Revels,Norfolk State,2010,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17964,Marcos Tamares,Norfolk State,2010,Jr,3,2,0,0,0,0,6,2,2,1,0,0,0,0
23610,Jordan Weathers,Norfolk State,2010,Fr,3,0,0,0,0,0,1,0,0,4,1,1,2,0
19536,Brandon Wheeless,Norfolk State,2010,Jr,2,1,0,0,0,0,2,0,0,2,0,0,2,2
23612,Pendarvis Williams,Norfolk State,2010,Fr,1,0,0,0,0,0,4,3,1,4,1,1,4,4
19546,Tim Zephyr,Norfolk State,2010,Sr,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2382,Lorenzo Brown,NC State,2010,Fr,54,29,8,4,4,1,85,27,2,38,10,10,55,37
3777,Javier Gonzalez,NC State,2010,Sr,20,10,1,0,0,0,41,13,6,57,16,8,20,18
9292,Ryan Harrow,NC State,2010,Fr,58,25,8,1,1,1,61,15,1,38,9,8,38,30
3790,Richard Howell,NC State,2010,So,70,44,26,5,4,4,40,12,6,3,1,1,41,26
3775,Enrico Kufuor,NC State,2010,Sr,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7114,C.J. Leslie,NC State,2010,Fr,95,53,29,31,30,22,81,20,7,21,6,6,86,48
23546,Jay Lewis,NC State,2010,So,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3789,DeShawn Painter,NC State,2010,So,15,10,4,0,0,0,25,8,7,0,0,0,22,12
3781,Kendall Smith,NC State,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3784,Tracy Smith,NC State,2010,Sr,106,67,36,12,12,12,94,32,15,0,0,0,74,52
3788,Jordan Vandenberg,NC State,2010,So,13,10,8,8,7,6,1,0,0,0,0,0,9,5
3773,C.J. Williams,NC State,2010,Jr,37,21,13,3,3,2,36,15,10,22,5,4,13,8
3787,Scott Wood,NC State,2010,So,9,7,4,1,1,1,26,9,8,118,49,47,30,28
2372,Harrison Barnes,North Carolina,2010,Fr,54,38,17,13,13,8,157,59,16,131,45,37,93,74
23541,Daniel Bolick,North Carolina,2010,Sr,0,0,0,0,0,0,0,0,0,0,0,0,4,4
7120,Reggie Bullock,North Carolina,2010,Fr,8,4,1,2,2,0,31,13,6,62,17,16,11,6
23544,Stewart Cooper,North Carolina,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23543,Patrick Crouch,North Carolina,2010,Jr,2,1,1,0,0,0,0,0,0,2,1,1,0,0
2172,Larry Drew,North Carolina,2010,Jr,6,3,1,0,0,0,22,7,0,15,3,3,9,9
23542,David Dupont,North Carolina,2010,Jr,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23545,Van Hatchell,North Carolina,2010,Sr,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2209,John Henson,North Carolina,2010,So,101,75,32,36,36,21,152,48,28,5,1,1,89,41
23869,D.J. Johnston,North Carolina,2010,Jr,1,0,0,0,0,0,1,0,0,1,0,0,0,0
5503,Justin Knox,North Carolina,2010,Sr,22,15,10,7,6,5,45,15,14,0,0,0,46,27
7113,Kendall Marshall,North Carolina,2010,Fr,42,15,1,0,0,0,59,28,0,41,15,14,66,47
2362,Leslie McDonald,North Carolina,2010,So,16,8,2,0,0,0,45,14,6,86,27,26,26,19
2201,Baden Jaxen,North Carolina,2010,So,47,24,7,6,5,1,66,26,5,22,4,3,67,46
3651,Justin Watts,North Carolina,2010,Jr,4,1,0,0,0,0,13,2,0,12,3,3,17,11
2175,Tyler Zeller,North Carolina,2010,Jr,89,70,42,24,23,17,181,83,66,0,0,0,129,98
23091,Marshall Bjorklund,North Dakota State,2010,Fr,5,3,2,0,0,0,0,0,0,0,0,0,3,2
12952,Taylor Braun,North Dakota State,2010,Fr,2,0,0,0,0,0,2,1,0,3,1,1,0,0
12944,Eric Carlson,North Dakota State,2010,Jr,9,2,1,0,0,0,2,1,1,0,0,0,2,2
12945,Freddy Coleman,North Dakota State,2010,Sr,2,0,0,0,0,0,4,1,1,4,2,1,0,0
