GMID,Name,School,Year,Grade,S2PA,S2PM,S2PMAss,DunkA,DunkM,DunkAss,L2PA,L2PM,L2PMAss,A3P,M3P,Ass3PM,FTA,FTM
9296,Tyler Lamb,UCLA,2010,Fr,22,11,3,2,2,0,29,10,2,35,7,5,22,17
6883,Brendan Lane,UCLA,2010,So,38,24,13,2,2,2,13,2,1,15,5,5,30,16
2182,Malcolm Lee,UCLA,2010,Jr,110,75,51,8,6,5,70,21,6,127,38,35,139,107
6890,Reeves Nelson,UCLA,2010,So,218,143,94,34,32,29,65,23,12,20,3,3,177,109
2374,Joshua Smith,UCLA,2010,Fr,186,114,69,28,27,22,44,13,8,0,0,0,141,88
6881,Anthony Stover,UCLA,2010,Fr,19,7,3,0,0,0,2,0,0,0,0,0,15,5
6892,Tyler Trapani,UCLA,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,Kyle Bailey,Connecticut,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4352,Donnell Beverly,Connecticut,2010,Sr,19,7,2,0,0,0,16,4,0,8,2,2,24,19
4362,Jamal Coombs-McDaniel,Connecticut,2010,So,49,32,21,2,2,1,48,18,13,69,18,18,45,36
22393,Niels Giffey,Connecticut,2010,Fr,13,7,2,0,0,0,22,8,4,27,8,8,15,11
22394,Jeremy Lamb,Connecticut,2010,Fr,79,63,32,24,22,12,151,62,32,118,43,41,54,42
22395,Shabazz Napier,Connecticut,2010,Fr,57,29,5,1,0,0,61,21,1,129,41,27,84,64
4350,Charles Okwandu,Connecticut,2010,Sr,43,23,12,8,5,4,63,25,14,0,0,0,21,11
22396,Tyler Olander,Connecticut,2010,Fr,22,8,3,1,1,1,35,13,9,2,0,0,10,7
2199,Alex Oriakhi,Connecticut,2010,So,181,103,45,34,31,21,94,37,18,0,0,0,133,83
9279,Roscoe Smith,Connecticut,2010,Fr,63,41,24,16,14,11,65,13,8,76,22,22,66,54
23984,Benjamin Stewart,Connecticut,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2181,Kemba Walker,Connecticut,2010,Jr,184,111,23,3,3,0,302,119,29,212,69,45,289,234
24031,Enosch Wolf,Connecticut,2010,Fr,0,0,0,0,0,0,2,0,0,0,0,0,0,0
22669,Matt Conway,UMBC,2010,Fr,0,0,0,0,0,0,1,0,0,1,0,0,0,0
17953,Chris De La Rosa,UMBC,2010,Jr,146,76,3,0,0,0,125,36,1,102,37,8,106,73
17956,Justin Fry,UMBC,2010,Sr,91,58,37,0,0,0,101,37,28,11,2,1,74,55
18237,Laurence Jolicoeur,UMBC,2010,Sr,41,21,8,5,4,3,45,10,5,46,9,9,62,49
10502,Travis King,UMBC,2010,Sr,45,29,12,0,0,0,11,3,1,101,44,40,38,31
17951,Brian Neller,UMBC,2010,So,11,6,3,0,0,0,12,4,2,140,49,45,6,6
22670,Chase Plummer,UMBC,2010,Fr,90,48,22,2,2,0,57,12,4,8,2,2,47,31
17949,Adrian Satchell,UMBC,2010,So,77,48,32,1,0,0,68,17,14,2,1,1,29,18
17950,Bakari Smith,UMBC,2010,Sr,23,9,2,0,0,0,32,6,3,0,0,0,15,11
17954,Jake Wasco,UMBC,2010,Jr,4,1,0,0,0,0,1,0,0,0,0,0,2,0
17955,Jamar Wertz,UMBC,2010,RS-So,20,11,4,0,0,0,30,11,5,49,18,14,22,13
23597,Louis Bell,Maryland-Eastern Shore,2010,Fr,7,3,1,0,0,0,7,1,1,71,26,24,11,4
23593,Dishawn Bradshaw,Maryland-Eastern Shore,2010,Jr,38,22,7,1,1,1,56,22,10,131,37,31,66,50
19389,Josh Bright,Maryland-Eastern Shore,2010,Sr,9,3,1,0,0,0,6,2,1,18,5,4,8,5
16099,Tim Burns,Maryland-Eastern Shore,2010,Sr,19,8,3,0,0,0,30,8,4,21,3,3,13,10
10833,Hillary Haley,Maryland-Eastern Shore,2010,Jr,139,80,33,10,8,2,102,36,10,151,49,39,162,115
19397,Tyler Hines,Maryland-Eastern Shore,2010,Jr,152,92,48,7,7,6,33,6,3,0,0,0,64,35
23594,Diyaaldin Kelley,Maryland-Eastern Shore,2010,Jr,37,22,15,5,5,5,22,7,3,0,0,0,21,11
19391,Lyvann Obame Obame,Maryland-Eastern Shore,2010,Sr,102,64,33,0,0,0,41,14,6,0,0,0,75,44
19392,Mark Robertson,Maryland-Eastern Shore,2010,So,15,8,5,1,1,1,19,3,2,94,28,26,6,6
23703,Michael Spence,Maryland-Eastern Shore,2010,Fr,2,0,0,0,0,0,2,1,0,0,0,0,2,1
23595,Joseph Swift,Maryland-Eastern Shore,2010,Fr,57,27,6,0,0,0,16,2,1,3,1,1,38,17
19394,R.J. Tucker,Maryland-Eastern Shore,2010,So,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19390,Kevin White,Maryland-Eastern Shore,2010,Sr,112,54,11,0,0,0,115,36,8,23,2,0,90,66
23596,Kevin Williams,Maryland-Eastern Shore,2010,Fr,0,0,0,0,0,0,2,1,0,0,0,0,0,0
7572,Reggie Chamberlain,Missouri-Kansas City,2010,Jr,47,28,7,0,0,0,48,22,1,125,50,35,67,58
7249,Jay Couisnard,Missouri-Kansas City,2010,Sr,102,74,20,18,17,8,101,36,7,114,44,39,177,109
13167,Dustin Dibble,Missouri-Kansas City,2010,Jr,25,17,5,0,0,0,15,5,1,25,4,4,17,13
13172,"Michael Gholston, Jr.",Missouri-Kansas City,2010,Jr,6,3,0,0,0,0,24,9,0,30,10,6,16,12
23089,Trinity Hall,Missouri-Kansas City,2010,Fr,67,40,24,11,10,5,39,13,6,48,8,6,79,51
13174,Spencer Johnson,Missouri-Kansas City,2010,Sr,79,54,27,0,0,0,36,10,3,130,53,50,75,41
23087,Bernard Kamwa,Missouri-Kansas City,2010,Jr,28,14,4,6,5,2,21,7,2,0,0,0,33,12
13165,Bakari Lewis,Missouri-Kansas City,2010,Sr,59,23,5,1,1,0,87,34,5,77,30,16,76,62
23088,Trevor Mason,Missouri-Kansas City,2010,Jr,0,0,0,0,0,0,2,0,0,0,0,0,0,0
13171,Max Rockmann,Missouri-Kansas City,2010,So,28,13,6,0,0,0,33,11,1,45,15,15,39,26
16199,D.J. Cunningham,UNC Asheville,2010,So,86,49,22,12,12,8,88,28,18,0,0,0,51,31
16206,Madison Davis,UNC Asheville,2010,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16207,Matt Dickey,UNC Asheville,2010,Jr,112,64,28,6,6,4,78,26,8,160,59,47,138,118
16203,Jeremy Harn,UNC Asheville,2010,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22733,Toles Hartman,UNC Asheville,2010,Fr,17,14,7,7,6,4,13,3,3,0,0,0,12,4
16208,Quinard Jackson,UNC Asheville,2010,Jr,86,59,35,1,1,0,28,9,3,0,0,0,54,20
16202,Jaron Lane,UNC Asheville,2010,So,82,56,26,10,10,1,55,20,11,39,13,11,103,70
22735,Trent Meyer,UNC Asheville,2010,Fr,4,1,0,0,0,0,16,7,1,29,9,7,11,9
22734,Jon Nwannunu,UNC Asheville,2010,So,13,6,4,0,0,0,14,6,3,0,0,0,6,5
16201,J.P. Primm,UNC Asheville,2010,Jr,98,61,31,1,0,0,83,24,9,151,51,38,164,128
16205,Josh Seligson,UNC Asheville,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16198,Chris Stephenson,UNC Asheville,2010,Jr,89,57,31,19,17,15,68,26,5,78,18,13,61,49
16200,Eric Stubbs,UNC Asheville,2010,Sr,15,10,9,0,0,0,25,7,3,0,0,0,6,3
16204,John Williams,UNC Asheville,2010,Sr,92,53,33,24,23,17,64,21,8,2,0,0,87,54
21375,Elhanan Bone,UNC Greensboro,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22943,Aaron Brackett,UNC Greensboro,2010,Jr,53,35,17,10,8,5,114,49,24,9,2,2,42,26
21372,Brian Cole,UNC Greensboro,2010,So,20,14,9,0,0,0,73,38,22,61,23,22,15,9
18102,Brandon Davis,UNC Greensboro,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7713,Brandon Evans,UNC Greensboro,2010,Sr,64,34,7,0,0,0,57,25,2,103,44,35,119,98
22942,Cody Henegar,UNC Greensboro,2010,Fr,8,1,0,0,0,0,14,8,4,8,0,0,8,5
22939,Aloysius Henry,UNC Greensboro,2010,Jr,85,54,33,16,16,16,120,37,6,7,0,0,126,81
21385,Taylor Hoffer,UNC Greensboro,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22941,Tyler McNeely,UNC Greensboro,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22937,Drew Parker,UNC Greensboro,2010,Fr,10,2,2,0,0,0,23,8,0,20,7,4,14,9
21378,Kyle Randall,UNC Greensboro,2010,So,67,32,0,0,0,0,99,32,1,85,26,21,55,38
21373,Darrius Sellers,UNC Greensboro,2010,Jr,2,1,1,0,0,0,0,0,0,0,0,0,2,0
22940,Trevis Simpson,UNC Greensboro,2010,Fr,73,49,23,14,14,10,101,33,10,77,27,20,79,56
21377,Korey Van Dussen,UNC Greensboro,2010,So,35,23,6,0,0,0,81,33,8,81,29,26,50,38
22936,David Williams,UNC Greensboro,2010,Fr,52,27,9,3,2,1,22,9,1,20,8,7,57,30
23651,Cam Chambers,UNC Wilmington,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5888,"Trevor Deloach, Jr.",UNC Wilmington,2010,Jr,55,35,14,0,0,0,92,33,8,53,23,21,55,38
18766,Darryl Felder,UNC Wilmington,2010,Sr,29,10,5,0,0,0,11,3,0,31,11,10,21,9
18763,Ahmad Grant,UNC Wilmington,2010,Sr,44,27,13,5,4,1,52,10,0,85,35,34,31,25
23652,Tanner Milson,UNC Wilmington,2010,Fr,2,0,0,0,0,0,37,11,1,109,44,38,28,22
23653,Donte Morales,UNC Wilmington,2010,Fr,33,24,10,0,0,0,43,13,3,52,16,13,45,31
23654,Keegan Pace,UNC Wilmington,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18770,Keith Rendleman,UNC Wilmington,2010,So,103,77,45,20,19,16,138,65,32,1,0,0,83,48
23655,Shane Reybold,UNC Wilmington,2010,Fr,2,1,0,0,0,0,1,0,0,0,0,0,0,0
9575,Chad Tomko,UNC Wilmington,2010,Sr,85,48,7,0,0,0,138,50,1,202,75,42,95,79
16570,Matthew Wallace,UNC Wilmington,2010,Jr,2,0,0,0,0,0,2,2,1,18,4,3,2,2
18771,Matt Wilson,UNC Wilmington,2010,So,49,29,17,8,6,5,53,17,8,0,0,0,66,39
7462,Kwadzo Ahelegbe,Northern Iowa,2010,Sr,63,34,6,1,0,0,156,70,9,123,39,28,163,128
7461,Kerwin Dunham,Northern Iowa,2010,Sr,7,6,4,0,0,0,21,5,1,36,12,12,12,10
7456,Anthony James,Northern Iowa,2010,So,62,39,13,1,1,1,140,72,14,97,38,35,68,53
7459,Jake Koch,Northern Iowa,2010,So,26,21,7,2,2,1,62,23,2,127,45,41,118,98
7466,Tyler Lange,Northern Iowa,2010,Fr,0,0,0,0,0,0,1,1,1,1,0,0,0,0
7454,Johnny Moran,Northern Iowa,2010,Jr,47,30,13,0,0,0,58,21,5,165,58,49,36,24
7465,Matt Morrison,Northern Iowa,2010,Fr,2,2,1,0,0,0,2,0,0,10,3,3,0,0
7463,Lucas O'Rear,Northern Iowa,2010,Sr,58,43,24,5,5,5,44,15,4,2,0,0,57,39
7457,Austin Pehl,Northern Iowa,2010,So,13,9,5,2,2,2,29,11,2,0,0,0,7,5
23506,Chip Rank,Northern Iowa,2010,Fr,14,9,6,0,0,0,28,12,8,45,13,13,22,16
7464,Marc Sonnen,Northern Iowa,2010,So,28,10,3,0,0,0,35,8,3,66,20,19,39,31
10009,Oscar Bellfield,UNLV,2010,Jr,32,15,2,1,1,0,109,39,13,156,56,49,62,50
10017,Todd Hanni,UNLV,2010,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10006,Justin Hawkins,UNLV,2010,So,51,29,20,0,0,0,33,7,3,31,7,7,53,39
4819,Derrick Jasper,UNLV,2010,Sr,64,42,21,10,9,8,39,9,5,26,7,7,45,27
10004,Carlos Lopez-Sosa,UNLV,2010,Fr,71,42,21,8,6,6,34,13,8,1,0,0,48,25
10002,Anthony Marshall,UNLV,2010,So,93,59,25,20,19,14,70,31,11,56,11,9,99,68
10008,Mychal Martinez,UNLV,2010,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22381,Karam Mashour,UNLV,2010,Fr,1,1,0,0,0,0,1,1,1,1,0,0,4,0
10003,Brice Massamba,UNLV,2010,Jr,51,35,18,2,2,1,14,4,3,0,0,0,52,24
9474,Tyler Norman,UNLV,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6895,Chace Stanback,UNLV,2010,Jr,50,39,27,10,10,7,141,65,38,119,43,40,59,47
4193,Quintrell Thomas,UNLV,2010,So,76,49,34,10,10,8,61,23,15,0,0,0,84,55
7882,Tre'Von Willis,UNLV,2010,Sr,65,39,20,0,0,0,84,35,13,119,41,39,95,81
14617,Josh Chavis,USC Upstate,2010,Sr,14,6,0,0,0,0,22,6,1,180,54,48,19,16
14612,Carter Cook,USC Upstate,2010,Jr,24,17,6,0,0,0,42,16,2,38,11,11,34,20
22581,Torrey Craig,USC Upstate,2010,Fr,70,46,17,4,4,4,110,34,9,193,63,55,68,47
22582,Tony Dukes,USC Upstate,2010,So,23,10,1,3,2,0,38,11,3,103,35,29,27,14
14621,Ricardo Glenn,USC Upstate,2010,Fr,73,36,15,0,0,0,38,8,3,7,3,3,59,38
22578,Chandler Hash,USC Upstate,2010,Fr,1,1,0,0,0,0,4,1,1,45,14,14,11,7
22583,Babatunde Olumuyiwa,USC Upstate,2010,Fr,71,42,19,16,14,10,41,20,10,3,1,1,67,38
22576,Shane Porchea,USC Upstate,2010,Fr,13,7,4,0,0,0,12,1,0,15,4,4,8,5
14614,Chalmers Rogers,USC Upstate,2010,Jr,17,8,1,0,0,0,29,12,9,41,10,10,7,2
22579,Marquis Sloan,USC Upstate,2010,Fr,17,9,2,0,0,0,26,5,0,30,5,4,30,18
14618,Mezie Uzochukwu,USC Upstate,2010,Sr,73,39,16,1,1,0,82,34,17,8,0,0,72,37
23279,Rivest Aduku,Texas-Arlington,2010,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22056,Cameron Catlett,Texas-Arlington,2010,So,94,57,8,1,1,0,54,18,1,11,5,4,77,43
23010,Brandon Edwards,Texas-Arlington,2010,Fr,62,43,23,6,6,5,34,9,4,2,0,0,40,34
23011,Daniel Francis,Texas-Arlington,2010,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23009,Bradley Gay,Texas-Arlington,2010,Jr,40,28,7,0,0,0,34,12,4,71,27,25,32,26
23008,Bo Ingram,Texas-Arlington,2010,Jr,49,34,10,1,1,1,64,23,7,117,43,40,68,53
23015,Stuart Lagerson,Texas-Arlington,2010,Fr,10,7,3,0,0,0,5,1,1,0,0,0,3,1
22063,LaMarcus Reed III,Texas-Arlington,2010,Jr,61,40,17,13,10,6,85,27,7,111,46,40,81,61
22062,Jordan Reves,Texas-Arlington,2010,So,98,70,43,14,13,13,50,13,7,0,0,0,57,34
23012,Darius Richardson,Texas-Arlington,2010,Fr,15,8,4,0,0,0,37,13,0,112,38,36,6,5
22055,Bryant Smith,Texas-Arlington,2010,Fr,36,19,5,0,0,0,15,3,1,19,4,4,54,31
23014,Shaquille White-Miller,Texas-Arlington,2010,Fr,19,9,0,0,0,0,41,11,2,26,8,5,46,29
22053,Armani Williams,Texas-Arlington,2010,So,11,5,1,0,0,0,10,2,0,95,31,29,25,15
11764,Reuben Clayton,Tennessee-Martin,2010,Sr,97,57,21,11,11,6,82,24,4,97,29,23,96,70
22483,Trey Edwards,Tennessee-Martin,2010,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11760,Daron Hood,Tennessee-Martin,2010,Sr,3,2,2,0,0,0,3,1,0,0,0,0,0,0
11757,Andres Irarrazabal,Tennessee-Martin,2010,Sr,96,58,43,0,0,0,19,8,5,0,0,0,42,26
22482,Troy King,Tennessee-Martin,2010,Fr,40,27,19,4,2,2,82,27,9,107,45,40,63,42
22481,Mike Liabo,Tennessee-Martin,2010,Fr,52,29,11,1,1,0,109,43,4,138,46,34,49,33
22480,Omari Minor,Tennessee-Martin,2010,Fr,9,6,1,0,0,0,13,3,0,5,1,1,12,6
22479,Pierre Mopo,Tennessee-Martin,2010,Fr,5,1,1,0,0,0,0,0,0,0,0,0,2,2
22446,Chris Richardson,Tennessee-Martin,2010,Fr,14,5,1,0,0,0,13,2,0,13,1,1,24,14
11758,Benzor Simmons,Tennessee-Martin,2010,Sr,103,63,34,3,2,2,80,31,15,53,14,12,134,118
22445,Dane Smith,Tennessee-Martin,2010,Jr,67,34,14,0,0,0,32,8,2,5,1,1,57,36
22444,Terence Smith,Tennessee-Martin,2010,Fr,77,47,4,1,1,1,111,44,3,59,19,13,119,90
11765,Ron Spencer,Tennessee-Martin,2010,RS-So,12,6,3,0,0,0,5,2,0,0,0,0,10,7
9207,Nate Bendall,Utah State,2010,Sr,69,42,29,1,1,1,79,29,27,2,0,0,44,30
9220,Brad Brown,Utah State,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23406,E.J. Farris,Utah State,2010,So,10,3,0,0,0,0,2,0,0,21,5,5,4,4
9205,Matt Formisano,Utah State,2010,Sr,3,2,2,0,0,0,7,2,1,0,0,0,9,6
9201,Brian Green,Utah State,2010,Sr,19,13,4,0,0,0,63,28,15,142,66,61,36,29
3589,Morgan Grim,Utah State,2010,Jr,31,17,13,3,3,3,19,8,6,0,0,0,27,15
9200,Brady Jardine,Utah State,2010,Jr,98,66,40,21,21,18,68,23,11,0,0,0,78,52
9211,Tyler Newbold,Utah State,2010,Sr,29,17,11,1,1,1,31,13,5,110,36,36,45,33
7764,Brockeith Pane,Utah State,2010,Jr,80,55,9,0,0,0,105,43,1,72,14,9,146,115
23407,James Walker III,Utah State,2010,Fr,6,3,0,0,0,0,9,3,1,20,3,2,18,11
3592,Tai Wesley,Utah State,2010,Sr,194,127,64,6,6,4,72,34,12,6,3,3,184,126
9208,Pooh Williams,Utah State,2010,Sr,52,27,13,6,5,4,50,11,2,118,43,40,54,44
23726,Ben Aird,Utah Valley,2010,Fr,129,83,54,4,3,2,113,51,33,3,3,1,102,66
14119,Justin Baker,Utah Valley,2010,Sr,69,42,23,1,1,1,39,18,11,24,8,7,62,45
8393,Shawn Deadwiler,Utah Valley,2010,Sr,18,10,6,0,0,0,36,10,7,23,8,8,54,38
14123,Rory Fannon,Utah Valley,2010,Jr,1,1,0,0,0,0,6,2,1,0,0,0,4,3
23722,Holton Hunsaker,Utah Valley,2010,Fr,19,5,0,0,0,0,62,28,7,150,47,30,105,89
23724,Zach Jones (3),Utah Valley,2010,So,0,0,0,0,0,0,1,1,1,0,0,0,1,0
12214,Geddes Robinson,Utah Valley,2010,Jr,126,77,32,0,0,0,29,6,2,0,0,0,107,68
14117,Jordan Swarbrick,Utah Valley,2010,Sr,48,29,7,1,1,0,71,24,10,90,39,37,89,77
23725,Keith Thompson,Utah Valley,2010,Jr,21,10,5,3,3,1,23,6,3,11,2,2,27,18
23721,Isiah Williams,Utah Valley,2010,Jr,75,43,11,0,0,0,121,38,9,203,76,68,103,89
14120,Kevin Woods II,Utah Valley,2010,Jr,3,2,1,0,0,0,11,3,1,3,1,0,6,4
22382,Will Clyburn,Utah,2010,Jr,70,41,19,15,13,7,109,42,12,142,58,52,153,115
11501,Antonio DiMaria,Utah,2010,Jr,5,3,1,0,0,0,0,0,0,20,6,6,7,5
10054,David Foster,Utah,2010,Jr,32,23,10,12,12,6,43,15,5,0,0,0,22,10
10064,Shawn Glover,Utah,2010,So,14,10,4,1,1,0,90,32,10,99,30,29,13,10
10053,Chris Hines (2),Utah,2010,So,17,7,3,0,0,0,27,8,2,72,26,25,26,18
7708,Chris Kupets,Utah,2010,Jr,27,12,0,0,0,0,71,26,2,77,29,26,32,25
22388,J.J. O'Brien,Utah,2010,Fr,39,27,7,0,0,0,63,19,1,16,2,2,47,27
10055,Jace Tavita,Utah,2010,Jr,3,1,0,0,0,0,4,0,0,3,0,0,5,4
10056,Jason Washburn,Utah,2010,So,39,32,13,13,11,7,75,38,7,0,0,0,44,32
8658,Jay Watkins,Utah,2010,Sr,17,12,3,2,2,1,51,21,2,3,0,0,60,37
22390,Josh Watkins,Utah,2010,Jr,114,75,10,0,0,0,156,50,3,69,18,14,143,97
22894,Tony Baker,UTEP,2010,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22895,John Bohannon,UTEP,2010,Fr,48,37,29,9,9,7,66,24,14,2,0,0,51,24
8266,Claude Britten,UTEP,2010,Sr,53,40,34,13,13,12,120,51,42,0,0,0,51,27
8273,Randy Culpepper,UTEP,2010,Sr,115,86,41,8,6,1,188,69,30,195,65,53,189,143
8269,Isaac Gordon,UTEP,2010,Sr,6,6,5,0,0,0,2,0,0,5,1,1,1,1
8268,Gabriel McCulley,UTEP,2010,Jr,49,33,25,15,13,12,59,18,11,36,11,11,69,48
8267,Eric Munoz,UTEP,2010,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22896,Michael Perez,UTEP,2010,Fr,7,4,3,0,0,0,10,3,2,14,6,6,4,1
24333,Kevin Perry,UTEP,2010,Fr,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6690,Christian Polk,UTEP,2010,Sr,25,13,2,0,0,0,139,53,9,133,60,47,45,40
8275,Wayne Portalatin,UTEP,2010,Sr,8,5,4,0,0,0,6,3,2,0,0,0,5,2
8270,Julyan Stone,UTEP,2010,Sr,89,63,26,17,15,10,54,21,7,47,11,7,119,68
8274,Tyler Tafoya,UTEP,2010,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4508,Jeremy Williams,UTEP,2010,Sr,66,45,30,16,15,10,114,39,18,67,28,25,115,77
23715,Kieondre Arkwright,Texas-RGV,2010,Jr,14,7,2,0,0,0,21,8,4,26,11,8,24,13
23716,Ruben Cabrera,Texas-RGV,2010,So,64,45,27,0,0,0,47,14,3,43,11,10,67,46
23719,Josh Cleveland,Texas-RGV,2010,Fr,39,24,18,4,3,3,27,7,2,0,0,0,28,18
70344,D.J. Gutridge,Texas-RGV,2010,Fr,2,1,1,0,0,0,2,2,0,2,1,1,1,0
14040,Julius Hearn,Texas-RGV,2010,Sr,33,15,4,2,2,0,19,1,0,22,5,4,41,24
23718,Malik Jamal Hughes,Texas-RGV,2010,Fr,2,0,0,0,0,0,3,0,0,0,0,0,0,0
14039,Jared Maree,Texas-RGV,2010,Jr,53,35,15,2,2,2,50,15,6,69,22,19,59,41
23717,Enrique Mason,Texas-RGV,2010,Fr,36,15,10,0,0,0,27,10,7,0,0,0,20,12
14043,Matt Mierzycki,Texas-RGV,2010,Sr,98,44,26,1,1,1,71,19,10,11,2,2,128,82
8711,Parish Petty,Texas-RGV,2010,Sr,62,41,7,1,0,0,40,20,3,83,29,17,76,53
9505,Brandon Provost,Texas-RGV,2010,So,61,29,11,1,1,0,28,9,2,170,76,67,83,65
14034,Aaron Urbanus,Texas-RGV,2010,So,61,28,3,0,0,0,51,21,5,161,69,53,80,59
23720,Calvin Walker,Texas-RGV,2010,Jr,1,0,0,0,0,0,6,2,2,0,0,0,1,1
23020,Kalif Bakare,Texas-San Antonio,2010,So,2,1,0,0,0,0,3,0,0,2,1,1,0,0
22103,Stephen Franklin,Texas-San Antonio,2010,Jr,54,31,14,0,0,0,37,8,4,63,24,22,80,59
9551,Devin Gibson,Texas-San Antonio,2010,Sr,95,63,9,0,0,0,177,64,10,86,26,9,285,220
23018,Jeromie Hill,Texas-San Antonio,2010,Fr,132,87,51,16,16,15,125,44,22,100,40,38,89,57
22099,Melvin Johnson III,Texas-San Antonio,2010,So,59,39,19,5,5,3,133,51,16,209,79,56,93,80
23017,Iggy Nujic,Texas-San Antonio,2010,Fr,3,1,0,0,0,0,3,2,0,11,1,1,4,2
20072,Sei Paye,Texas-San Antonio,2010,Jr,29,18,8,0,0,0,26,7,2,91,31,30,52,26
23019,Jordan Sims,Texas-San Antonio,2010,Fr,4,4,0,0,0,0,2,1,1,28,7,7,9,4
18282,Alex Vouyoukas,Texas-San Antonio,2010,Jr,22,13,6,0,0,0,28,7,6,0,0,0,9,7
19041,"Mike White, Jr.",Texas-San Antonio,2010,So,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23021,Ryan Whitehead,Texas-San Antonio,2010,Fr,4,4,0,1,1,0,10,0,0,3,0,0,4,3
22098,Larry Wilkins,Texas-San Antonio,2010,So,58,45,31,2,2,2,21,7,3,0,0,0,42,16
23022,T.J. Williams,Texas-San Antonio,2010,Fr,41,24,15,1,1,1,47,13,8,0,0,0,30,21
23023,Tyler Wood,Texas-San Antonio,2010,Fr,14,6,4,0,0,0,6,3,2,38,12,12,14,8
15764,Ryan Broekhoff,Valparaiso,2010,So,65,43,19,3,2,1,45,15,1,135,61,59,46,35
15757,Erik Buggs,Valparaiso,2010,So,54,30,7,1,0,0,13,5,1,25,4,4,41,14
9312,Jay Harris,Valparaiso,2010,Fr,27,8,1,0,0,0,20,5,2,97,30,22,30,29
4522,Cory Johnson,Valparaiso,2010,Sr,187,124,80,6,5,5,82,29,8,84,19,17,121,86
15760,Matt Kenney,Valparaiso,2010,So,69,44,16,5,4,1,29,8,0,46,8,6,66,44
15758,Howard Little,Valparaiso,2010,Sr,122,87,58,1,1,0,43,19,9,62,20,16,64,41
15761,Michael Rogers,Valparaiso,2010,Sr,70,50,28,1,1,1,21,8,2,28,8,7,31,19
15763,Nick Shelton,Valparaiso,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23757,Kevin Van Wijk,Valparaiso,2010,So,67,43,31,0,0,0,28,9,4,5,0,0,80,50
15759,Hrvoje Vucic,Valparaiso,2010,Fr,2,2,1,0,0,0,1,0,0,0,0,0,1,0
15755,Cameron Witt,Valparaiso,2010,Jr,2,0,0,1,0,0,6,3,3,0,0,0,4,1
7522,Brandon Wood,Valparaiso,2010,Jr,131,86,42,9,8,7,132,51,18,156,58,41,103,67
5964,Joe Duffy,Vanderbilt,2010,Sr,0,0,0,0,0,0,1,0,0,1,1,1,2,2
5962,Festus Ezeli,Vanderbilt,2010,Jr,123,89,64,42,40,33,121,53,27,0,0,0,201,131
23356,Kyle Fuller,Vanderbilt,2010,Fr,31,10,3,0,0,0,9,2,0,25,6,6,14,7
5966,Lance Goulbourne,Vanderbilt,2010,Jr,64,38,9,8,8,5,30,9,2,55,16,16,89,62
2377,John Jenkins,Vanderbilt,2010,So,57,44,21,2,2,0,97,38,10,230,93,68,149,134
5959,Chris Meriweather,Vanderbilt,2010,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5955,Aaron Noll,Vanderbilt,2010,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9364,Rod Odom,Vanderbilt,2010,Fr,8,6,0,0,0,0,27,11,2,63,25,24,10,6
5965,Jordan Smart,Vanderbilt,2010,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4807,Jeffery Taylor,Vanderbilt,2010,Jr,148,88,35,41,37,18,108,38,6,106,37,34,145,102
5967,Steve Tchiengang,Vanderbilt,2010,Jr,28,14,10,0,0,0,30,13,3,43,17,15,33,27
5957,Brad Tinsley,Vanderbilt,2010,Jr,72,41,9,3,2,1,61,23,3,117,45,31,90,75
5956,Andre Walker,Vanderbilt,2010,Jr,18,10,8,2,2,2,19,6,3,1,0,0,9,8
